,batter_id,PA,AB,H,Singles,Doubles,Triples,HR,RBI,R,BB,K
0,516416,4,3,0,0,0,0,0,0,0,1,1
1,592663,3,3,0,0,0,0,0,0,0,0,1
2,547180,4,2,1,1,0,0,0,0,1,2,0
3,656555,4,4,1,1,0,0,0,0,0,0,1
4,664068,4,4,0,0,0,0,0,1,0,0,2
5,572816,3,3,0,0,0,0,0,0,0,0,1
6,656514,1,1,1,1,0,0,0,0,0,0,0
7,514917,4,3,1,1,0,0,0,0,0,1,2
8,446481,2,2,0,0,0,0,0,0,0,0,0
9,457803,1,1,0,0,0,0,0,0,0,0,1
10,573046,0,0,0,0,0,0,0,0,0,0,0
11,543883,0,0,0,0,0,0,0,0,0,0,0
12,543543,1,1,0,0,0,0,0,0,0,0,0
13,621107,1,1,0,0,0,0,0,0,0,0,1
14,658305,0,0,0,0,0,0,0,0,0,0,0
15,594838,1,1,1,1,0,0,0,0,0,0,0
16,608344,0,0,0,0,0,0,0,0,0,0,0
17,489149,1,1,0,0,0,0,0,0,0,0,1
18,596748,1,1,0,0,0,0,0,0,0,0,0
