,batter_id,PA,AB,H,Singles,Doubles,Triples,HR,RBI,R,BB,K
0,596103,3,3,1,1,0,0,0,1,0,0,0
1,664774,2,2,0,0,0,0,0,0,0,0,1
2,457763,5,4,2,1,1,0,0,1,2,1,0
3,573262,5,5,2,1,1,0,0,0,1,0,2
4,573131,5,4,1,1,0,0,0,1,0,1,1
5,527038,4,4,0,0,0,0,0,1,0,0,1
6,543063,5,5,2,1,1,0,0,1,1,0,2
7,456781,5,5,2,1,1,0,0,1,0,0,0
8,642731,3,2,1,1,0,0,0,0,1,1,0
9,543105,1,1,0,0,0,0,0,0,0,0,1
10,592332,2,1,0,0,0,0,0,0,1,1,1
11,501625,0,0,0,0,0,0,0,0,0,0,0
12,669674,0,0,0,0,0,0,0,0,0,0,0
13,543351,0,0,0,0,0,0,0,0,0,0,0
14,621453,1,1,0,0,0,0,0,0,0,0,1
15,592717,0,0,0,0,0,0,0,0,0,0,0
16,613564,1,1,0,0,0,0,0,0,0,0,1
17,606424,0,0,0,0,0,0,0,0,0,0,0
