,batter_id,PA,AB,H,Singles,Doubles,Triples,HR,RBI,R,BB,K
0,467827,5,4,2,2,0,0,0,0,1,1,0
1,518960,6,4,0,0,0,0,0,1,0,2,1
2,460075,5,4,1,1,0,0,0,1,1,1,0
3,452252,5,3,2,1,0,0,1,1,2,2,1
4,460576,2,2,0,0,0,0,0,0,0,0,1
5,451089,2,2,0,0,0,0,0,0,1,0,1
6,133380,4,3,2,2,0,0,0,1,1,1,0
7,502026,0,0,0,0,0,0,0,0,0,0,0
8,455009,0,0,0,0,0,0,0,0,0,0,0
9,516416,4,4,3,3,0,0,0,1,1,0,0
10,571697,5,4,1,1,0,0,0,1,0,1,1
11,519076,4,4,0,0,0,0,0,0,0,0,1
12,518468,0,0,0,0,0,0,0,0,0,0,0
13,519293,0,0,0,0,0,0,0,0,0,0,0
14,541650,1,1,0,0,0,0,0,0,0,0,0
