,batter_id,PA,AB,H,Singles,Doubles,Triples,HR,RBI,R,BB,K
0,543807,3,3,1,1,0,0,0,0,0,0,0
1,664702,1,1,0,0,0,0,0,0,0,0,0
2,514888,3,2,0,0,0,0,0,0,0,1,0
3,663656,1,1,0,0,0,0,0,0,0,0,0
4,608324,3,2,0,0,0,0,0,0,0,1,0
5,605204,1,1,0,0,0,0,0,0,0,0,0
6,503556,4,4,1,1,0,0,0,0,0,0,0
7,643603,4,4,0,0,0,0,0,0,0,0,0
8,493329,4,4,2,2,0,0,0,0,0,0,0
9,502210,3,2,1,1,0,0,0,0,0,1,0
10,455117,1,1,0,0,0,0,0,0,0,0,1
11,643393,2,2,0,0,0,0,0,0,0,0,1
12,545350,1,1,0,0,0,0,0,0,0,0,0
13,594828,1,1,0,0,0,0,0,0,0,0,1
14,545358,1,1,0,0,0,0,0,0,0,0,0
