,batter_id,PA,AB,H,Singles,Doubles,Triples,HR,RBI,R,BB,K
0,592626,5,4,1,0,0,0,1,1,2,1,2
1,571970,4,3,1,0,0,0,1,4,2,1,1
2,621035,1,1,0,0,0,0,0,0,0,0,1
3,457759,4,3,1,1,0,0,0,0,0,1,0
4,641355,4,4,0,0,0,0,0,0,0,0,1
5,608369,4,3,1,0,1,0,0,0,0,1,0
6,572041,4,4,1,1,0,0,0,1,0,0,0
7,666158,4,4,0,0,0,0,0,0,0,0,2
8,669257,4,3,0,0,0,0,0,0,1,1,0
9,448179,1,1,1,0,1,0,0,0,0,0,0
10,664062,1,1,1,1,0,0,0,0,1,0,0
11,571670,0,0,0,0,0,0,0,0,0,0,0
12,592473,0,0,0,0,0,0,0,0,0,0,0
13,621458,1,1,0,0,0,0,0,0,0,0,1
14,628317,0,0,0,0,0,0,0,0,0,0,0
15,628711,0,0,0,0,0,0,0,0,0,0,0
16,520980,0,0,0,0,0,0,0,0,0,0,0
17,607461,1,1,0,0,0,0,0,0,0,0,0
18,445276,0,0,0,0,0,0,0,0,0,0,0
