,batter_id,PA,AB,H,Singles,Doubles,Triples,HR,RBI,R,BB,K
0,456715,4,4,0,0,0,0,0,0,0,0,1
1,502593,0,0,0,0,0,0,0,0,0,0,0
2,592885,3,3,0,0,0,0,0,0,0,0,0
3,606930,0,0,0,0,0,0,0,0,0,0,0
4,541650,1,0,0,0,0,0,0,0,0,1,0
5,543768,4,4,1,0,1,0,0,0,0,0,0
6,518735,3,3,1,1,0,0,0,0,0,0,0
7,444489,1,1,0,0,0,0,0,0,0,0,1
8,519058,4,4,0,0,0,0,0,0,0,0,2
9,542583,3,3,1,0,1,0,0,0,1,0,0
10,592325,3,2,0,0,0,0,0,0,0,1,0
11,606115,3,3,0,0,0,0,0,0,0,0,0
12,468504,1,1,1,1,0,0,0,0,0,0,0
13,502624,0,0,0,0,0,0,0,0,0,0,0
14,519346,1,1,0,0,0,0,0,1,0,0,1
