,batter_id,PA,AB,H,Singles,Doubles,Triples,HR,RBI,R,BB,K
0,592626,6,6,4,3,0,0,1,4,3,0,1
1,645277,6,6,1,0,0,0,1,3,1,0,1
2,518692,5,4,2,1,0,0,1,2,3,1,1
3,592426,0,0,0,0,0,0,0,0,0,0,0
4,606115,1,1,0,0,0,0,0,0,0,0,1
5,572888,0,0,0,0,0,0,0,0,0,0,0
6,663586,6,5,2,1,0,0,1,2,2,1,1
7,621020,6,5,3,1,2,0,0,1,1,1,1
8,519390,5,5,0,0,0,0,0,0,0,0,1
9,501659,5,5,3,2,0,0,1,3,1,0,0
10,628338,5,3,1,1,0,0,0,0,3,2,1
11,592767,1,1,0,0,0,0,0,0,0,0,0
12,458708,0,0,0,0,0,0,0,0,0,0,0
13,554431,0,0,0,0,0,0,0,0,0,0,0
14,467055,1,1,0,0,0,0,0,0,0,0,1
15,501303,1,1,1,1,0,0,0,0,1,0,0
