,batter_id,PA,AB,H,Singles,Doubles,Triples,HR,RBI,R,BB,K
0,453568,5,4,2,2,0,0,0,0,2,1,0
1,518934,3,3,3,1,1,1,0,2,2,0,0
2,571448,5,5,2,1,0,0,1,3,1,0,0
3,471865,4,4,2,2,0,0,0,0,0,0,2
4,596115,4,4,2,1,1,0,0,0,1,0,1
5,430605,4,4,1,1,0,0,0,0,0,0,1
6,448602,4,4,1,1,0,0,0,1,0,0,1
7,547172,4,3,0,0,0,0,0,0,0,1,1
8,518452,2,2,0,0,0,0,0,0,0,0,1
9,542436,1,0,0,0,0,0,0,0,0,1,0
10,612434,0,0,0,0,0,0,0,0,0,0,0
11,457429,0,0,0,0,0,0,0,0,0,0,0
12,435400,0,0,0,0,0,0,0,0,0,0,0
13,518614,1,1,0,0,0,0,0,0,0,0,1
14,608032,0,0,0,0,0,0,0,0,0,0,0
