,batter_id,PA,AB,H,Singles,Doubles,Triples,HR,RBI,R,BB,K
0,542255,5,5,0,0,0,0,0,0,0,0,1
1,645277,4,4,1,1,0,0,0,0,0,0,1
2,518692,4,4,2,2,0,0,0,0,0,0,1
3,455976,4,3,2,1,1,0,0,0,1,1,0
4,435559,4,4,0,0,0,0,0,0,0,0,0
5,571431,4,4,1,0,0,0,1,2,1,0,1
6,621020,4,4,1,0,1,0,0,0,0,0,1
7,547004,4,3,1,1,0,0,0,0,0,1,0
8,285079,2,2,0,0,0,0,0,0,0,0,0
9,605538,0,0,0,0,0,0,0,0,0,0,0
10,571521,0,0,0,0,0,0,0,0,0,0,0
11,611177,1,1,0,0,0,0,0,0,0,0,0
12,462382,0,0,0,0,0,0,0,0,0,0,0
13,592426,0,0,0,0,0,0,0,0,0,0,0
14,607054,1,1,0,0,0,0,0,0,0,0,1
