,batter_id,PA,AB,H,Singles,Doubles,Triples,HR,RBI,R,BB,K
0,519299,5,4,1,1,0,0,0,1,0,1,0
1,435522,5,4,3,3,0,0,0,0,0,1,0
2,541650,0,0,0,0,0,0,0,0,0,0,0
3,460075,4,4,0,0,0,0,0,0,0,0,1
4,543768,5,5,1,1,0,0,0,0,0,0,2
5,570267,5,5,2,0,1,0,1,1,2,0,1
6,519346,4,4,2,2,0,0,0,1,0,0,1
7,606115,1,1,0,0,0,0,0,0,0,0,0
8,519390,2,2,1,1,0,0,0,0,0,0,0
9,444489,2,2,1,1,0,0,0,0,0,0,0
10,542908,1,1,0,0,0,0,0,0,0,0,1
11,621433,2,2,1,1,0,0,0,0,0,0,0
12,542979,3,2,0,0,0,0,0,0,1,1,2
13,605200,2,2,0,0,0,0,0,0,0,0,1
14,542583,1,0,0,0,0,0,0,0,0,1,0
15,450641,0,0,0,0,0,0,0,0,0,0,0
16,606930,0,0,0,0,0,0,0,0,0,0,0
17,542340,1,1,0,0,0,0,0,0,0,0,1
18,502026,0,0,0,0,0,0,0,0,0,0,0
19,543118,0,0,0,0,0,0,0,0,0,0,0
20,448614,0,0,0,0,0,0,0,0,0,0,0
21,572180,1,1,0,0,0,0,0,0,0,0,1
