,batter_id,PA,AB,H,Singles,Doubles,Triples,HR,RBI,R,BB,K
0,516416,4,4,2,2,0,0,0,0,0,0,0
1,592663,0,0,0,0,0,0,0,0,0,0,0
2,595284,4,4,0,0,0,0,0,0,0,0,3
3,547180,4,3,0,0,0,0,0,0,0,1,1
4,457705,4,3,1,1,0,0,0,0,0,1,1
5,664761,3,3,0,0,0,0,0,0,1,0,0
6,605151,0,0,0,0,0,0,0,0,0,0,0
7,670456,0,0,0,0,0,0,0,0,0,0,0
8,661440,0,0,0,0,0,0,0,0,0,0,0
9,665155,1,1,0,0,0,0,0,0,0,0,1
10,544369,4,4,2,1,1,0,0,0,1,0,0
11,591720,4,4,1,1,0,0,0,2,0,0,0
12,546318,3,3,0,0,0,0,0,0,0,0,1
13,666160,1,1,0,0,0,0,0,0,0,0,0
14,641401,0,0,0,0,0,0,0,0,0,0,0
15,593576,0,0,0,0,0,0,0,0,0,0,0
16,502043,2,2,1,1,0,0,0,0,0,0,0
17,543543,2,2,0,0,0,0,0,0,0,0,2
