,batter_id,PA,AB,H,Singles,Doubles,Triples,HR,RBI,R,BB,K
0,606299,4,4,1,0,1,0,0,1,0,0,1
1,446359,5,5,1,1,0,0,0,1,0,0,1
2,458015,5,5,4,2,1,0,1,1,2,0,1
3,594807,4,4,1,1,0,0,0,0,0,0,1
4,502028,0,0,0,0,0,0,0,0,0,0,0
5,547179,0,0,0,0,0,0,0,0,0,0,0
6,474443,1,1,0,0,0,0,0,0,0,0,0
7,571561,0,0,0,0,0,0,0,0,0,0,0
8,408252,4,4,3,3,0,0,0,0,2,0,1
9,594988,4,3,1,1,0,0,0,1,2,1,0
10,553993,5,4,1,1,0,0,0,1,1,1,1
11,571466,5,5,2,1,1,0,0,3,1,0,0
12,596112,1,1,0,0,0,0,0,0,0,0,1
13,454975,1,1,1,1,0,0,0,0,0,0,0
14,595001,1,1,0,0,0,0,0,0,0,0,1
15,534627,1,1,0,0,0,0,0,0,0,0,1
