,batter_id,PA,AB,H,Singles,Doubles,Triples,HR,RBI,R,BB,K
0,608671,4,2,0,0,0,0,0,0,0,2,1
1,543333,4,3,1,1,0,0,0,0,0,1,0
2,517369,2,2,0,0,0,0,0,1,0,0,2
3,592669,4,4,0,0,0,0,0,0,0,0,4
4,543272,0,0,0,0,0,0,0,0,0,0,0
5,605486,4,4,2,2,0,0,0,0,0,0,1
6,520471,4,4,2,2,0,0,0,0,0,0,2
7,622534,2,2,0,0,0,0,0,0,0,0,1
8,489334,0,0,0,0,0,0,0,0,0,0,0
9,519333,1,1,0,0,0,0,0,0,0,0,1
10,643256,0,0,0,0,0,0,0,0,0,0,0
11,570799,1,1,0,0,0,0,0,0,0,0,1
12,607257,4,4,0,0,0,0,0,0,0,0,2
13,621381,1,1,0,0,0,0,0,0,0,0,1
14,620454,0,0,0,0,0,0,0,0,0,0,0
15,614177,3,3,1,1,0,0,0,0,1,0,1
