,batter_id,PA,AB,H,Singles,Doubles,Triples,HR,RBI,R,BB,K
0,434158,4,4,0,0,0,0,0,0,0,0,2
1,501571,4,4,1,1,0,0,0,0,0,0,1
2,431151,4,4,0,0,0,0,0,0,0,0,3
3,493316,4,4,2,1,0,0,1,1,1,0,1
4,435522,4,3,0,0,0,0,0,0,0,1,0
5,452678,4,4,2,1,1,0,0,0,0,0,0
6,493472,4,4,1,1,0,0,0,0,0,0,0
7,608700,3,3,0,0,0,0,0,0,0,0,1
8,112526,1,1,0,0,0,0,0,0,0,0,0
9,570663,0,0,0,0,0,0,0,0,0,0,0
10,608703,1,1,0,0,0,0,0,0,0,0,0
11,455374,0,0,0,0,0,0,0,0,0,0,0
12,548337,0,0,0,0,0,0,0,0,0,0,0
13,624424,1,1,0,0,0,0,0,0,0,0,0
14,460283,0,0,0,0,0,0,0,0,0,0,0
15,449104,0,0,0,0,0,0,0,0,0,0,0
