,batter_id,PA,AB,H,Singles,Doubles,Triples,HR,RBI,R,BB,K
0,593700,5,5,2,0,2,0,0,2,2,0,1
1,474832,5,4,2,1,0,0,1,2,1,1,1
2,457705,5,4,2,1,1,0,0,1,1,1,2
3,543063,5,5,0,0,0,0,0,0,0,0,2
4,467055,5,5,2,2,0,0,0,0,1,0,0
5,460026,5,4,0,0,0,0,0,0,1,1,2
6,605412,5,5,2,1,1,0,0,2,1,0,0
7,491676,4,3,1,1,0,0,0,1,1,1,1
8,608717,1,1,0,0,0,0,0,0,0,0,1
9,452254,1,1,0,0,0,0,0,0,0,0,1
10,621389,1,1,0,0,0,0,0,0,0,0,0
11,572955,0,0,0,0,0,0,0,0,0,0,0
12,453343,0,0,0,0,0,0,0,0,0,0,0
13,457763,1,1,1,1,0,0,0,0,0,0,0
14,473879,0,0,0,0,0,0,0,0,0,0,0
