,batter_id,PA,AB,H,Singles,Doubles,Triples,HR,RBI,R,BB,K
0,543939,5,5,1,1,0,0,0,0,0,0,1
1,642715,4,4,0,0,0,0,0,0,0,0,1
2,592885,4,4,0,0,0,0,0,0,0,0,1
3,541645,4,4,3,2,1,0,0,0,1,0,0
4,621438,3,2,0,0,0,0,0,0,1,1,1
5,667376,0,0,0,0,0,0,0,0,0,0,0
6,553882,1,0,0,0,0,0,0,0,0,1,0
7,622780,0,0,0,0,0,0,0,0,0,0,0
8,649966,4,4,0,0,0,0,0,0,0,0,2
9,669374,4,4,1,1,0,0,0,0,0,0,1
10,444489,4,4,2,2,0,0,0,2,0,0,1
11,474463,0,0,0,0,0,0,0,0,0,0,0
12,642133,1,1,1,1,0,0,0,0,0,0,0
13,519326,0,0,0,0,0,0,0,0,0,0,0
14,598265,2,2,1,1,0,0,0,0,0,0,0
