,batter_id,PA,AB,H,Singles,Doubles,Triples,HR,RBI,R,BB,K
0,608671,5,5,2,2,0,0,0,2,0,0,0
1,445055,5,5,1,0,1,0,0,0,1,0,0
2,594857,0,0,0,0,0,0,0,0,0,0,0
3,453344,0,0,0,0,0,0,0,0,0,0,0
4,571976,4,4,1,1,0,0,0,0,1,0,1
5,477165,1,1,0,0,0,0,0,0,0,0,0
6,500208,4,4,2,1,1,0,0,1,2,0,0
7,506560,1,1,0,0,0,0,0,0,0,0,0
8,543105,5,4,2,2,0,0,0,1,4,1,1
9,572114,5,4,2,0,1,0,1,4,2,1,2
10,519083,4,2,1,0,0,0,1,2,3,2,1
11,516949,0,0,0,0,0,0,0,0,0,0,0
12,596143,5,3,1,1,0,0,0,2,1,2,1
13,453385,3,3,0,0,0,0,0,1,0,0,2
14,542455,1,1,0,0,0,0,0,0,0,0,0
