,batter_id,PA,AB,H,Singles,Doubles,Triples,HR,RBI,R,BB,K
0,542340,5,5,1,0,1,0,0,0,0,0,1
1,519346,5,4,1,1,0,0,0,0,1,1,1
2,460075,5,5,3,2,0,0,1,2,1,0,1
3,543768,5,5,0,0,0,0,0,0,0,0,2
4,541650,4,4,3,1,2,0,0,0,1,0,0
5,542908,4,3,1,1,0,0,0,0,1,1,1
6,542979,4,4,1,0,1,0,0,1,1,0,3
7,606115,4,4,2,0,1,0,1,3,2,0,1
8,502624,2,2,0,0,0,0,0,0,0,0,1
9,570267,1,1,1,0,0,0,1,2,1,0,0
10,606930,0,0,0,0,0,0,0,0,0,0,0
11,608349,0,0,0,0,0,0,0,0,0,0,0
12,448614,0,0,0,0,0,0,0,0,0,0,0
13,542583,1,1,0,0,0,0,0,0,0,0,0
14,491703,0,0,0,0,0,0,0,0,0,0,0
