,batter_id,PA,AB,H,Singles,Doubles,Triples,HR,RBI,R,BB,K
0,457706,4,4,1,1,0,0,0,0,1,0,2
1,458085,4,3,1,1,0,0,0,0,1,1,1
2,450641,0,0,0,0,0,0,0,0,0,0,0
3,592178,4,1,1,1,0,0,0,0,1,3,0
4,519203,4,4,1,1,0,0,0,2,0,0,0
5,516770,4,4,0,0,0,0,0,0,0,0,1
6,519166,0,0,0,0,0,0,0,0,0,0,0
7,475243,0,0,0,0,0,0,0,0,0,0,0
8,456121,4,4,1,1,0,0,0,0,0,0,1
9,471083,4,4,2,2,0,0,0,0,0,0,1
10,608365,4,4,0,0,0,0,0,0,0,0,2
11,429717,2,2,0,0,0,0,0,0,0,0,0
12,600303,1,1,0,0,0,0,0,0,0,0,0
13,518748,0,0,0,0,0,0,0,0,0,0,0
14,595879,1,1,0,0,0,0,0,0,0,0,1
