,batter_id,PA,AB,H,Singles,Doubles,Triples,HR,RBI,R,BB,K
0,669242,5,5,1,1,0,0,0,0,1,0,1
1,502671,5,5,1,1,0,0,0,0,1,0,2
2,571448,4,3,1,1,0,0,0,0,1,1,1
3,657557,4,3,0,0,0,0,0,1,0,1,1
4,572761,4,3,0,0,0,0,0,0,0,1,0
5,621052,0,0,0,0,0,0,0,0,0,0,0
6,425877,3,3,2,2,0,0,0,1,0,0,1
7,641933,4,4,0,0,0,0,0,0,0,0,2
8,666185,4,4,1,0,0,0,1,1,1,0,2
9,607231,1,1,0,0,0,0,0,0,0,0,1
10,642211,1,1,0,0,0,0,0,0,0,0,1
11,664854,0,0,0,0,0,0,0,0,0,0,0
12,650893,0,0,0,0,0,0,0,0,0,0,0
13,596056,1,0,0,0,0,0,0,0,0,1,0
14,606149,0,0,0,0,0,0,0,0,0,0,0
15,643778,0,0,0,0,0,0,0,0,0,0,0
16,621573,1,1,0,0,0,0,0,0,0,0,0
