,batter_id,PA,AB,H,Singles,Doubles,Triples,HR,RBI,R,BB,K
0,452655,4,4,1,0,1,0,0,0,1,0,1
1,491676,1,1,1,1,0,0,0,0,0,0,0
2,624507,5,5,2,2,0,0,0,1,2,0,0
3,474832,5,4,2,0,1,0,1,2,2,1,0
4,457763,4,4,1,1,0,0,0,1,1,0,0
5,460026,1,1,0,0,0,0,0,0,0,0,1
6,543063,4,4,1,1,0,0,0,1,1,0,0
7,605509,0,0,0,0,0,0,0,0,0,0,0
8,452254,3,3,1,0,1,0,0,0,1,0,0
9,519037,1,1,0,0,0,0,0,0,0,0,1
10,592620,4,4,3,1,2,0,0,3,1,0,1
11,605412,4,2,0,0,0,0,0,0,1,2,0
12,518715,0,0,0,0,0,0,0,0,0,0,0
13,621389,3,3,1,0,0,0,1,3,1,0,0
14,622497,1,1,0,0,0,0,0,0,0,0,0
