,batter_id,PA,AB,H,Singles,Doubles,Triples,HR,RBI,R,BB,K
0,500208,5,4,0,0,0,0,0,0,2,1,1
1,519083,5,5,2,1,0,0,1,1,2,0,3
2,461314,5,5,4,1,1,1,1,4,2,0,0
3,457708,5,3,1,1,0,0,0,0,2,2,1
4,576397,4,4,2,0,1,0,1,4,1,0,0
5,425549,4,4,0,0,0,0,0,0,0,0,0
6,595978,3,3,0,0,0,0,0,0,0,0,2
7,475174,1,1,0,0,0,0,0,0,0,0,0
8,425834,4,4,1,1,0,0,0,0,0,0,0
9,475115,1,1,1,1,0,0,0,0,0,0,0
10,502032,0,0,0,0,0,0,0,0,0,0,0
11,461416,1,1,1,1,0,0,0,0,0,0,0
12,519240,0,0,0,0,0,0,0,0,0,0,0
13,518875,0,0,0,0,0,0,0,0,0,0,0
14,605486,1,1,0,0,0,0,0,0,0,0,0
15,276542,0,0,0,0,0,0,0,0,0,0,0
16,518886,0,0,0,0,0,0,0,0,0,0,0
