,batter_id,PA,AB,H,Singles,Doubles,Triples,HR,RBI,R,BB,K
0,408314,5,5,2,2,0,0,0,0,0,0,2
1,434158,5,5,1,0,1,0,0,0,1,0,0
2,430637,5,5,1,1,0,0,0,0,0,0,0
3,457803,4,4,2,1,0,0,1,2,1,0,1
4,527038,4,3,0,0,0,0,0,0,0,1,0
5,624424,3,3,1,0,1,0,0,0,0,0,0
6,425766,3,2,0,0,0,0,0,0,0,1,0
7,493316,1,1,0,0,0,0,0,0,0,0,1
8,425784,0,0,0,0,0,0,0,0,0,0,0
9,518595,4,3,1,1,0,0,0,0,1,1,0
10,594798,1,1,0,0,0,0,0,0,0,0,0
11,571841,1,1,0,0,0,0,0,0,0,0,0
12,519294,0,0,0,0,0,0,0,0,0,0,0
13,477569,0,0,0,0,0,0,0,0,0,0,0
14,457477,1,1,0,0,0,0,0,0,0,0,0
15,543219,0,0,0,0,0,0,0,0,0,0,0
16,548337,0,0,0,0,0,0,0,0,0,0,0
17,452678,1,1,1,0,0,0,1,2,1,0,0
