,batter_id,PA,AB,H,Singles,Doubles,Triples,HR,RBI,R,BB,K
0,434158,6,6,2,0,1,0,1,1,2,0,0
1,643265,6,6,2,2,0,0,0,0,1,0,1
2,605119,5,4,2,1,0,0,1,2,2,1,0
3,435522,4,3,0,0,0,0,0,0,1,1,0
4,543045,0,0,0,0,0,0,0,0,0,0,0
5,594011,1,1,0,0,0,0,0,0,0,0,0
6,516770,5,5,2,2,0,0,0,1,0,0,0
7,623912,4,4,2,1,1,0,0,1,2,0,1
8,594027,0,0,0,0,0,0,0,0,0,0,0
9,641755,0,0,0,0,0,0,0,0,0,0,0
10,595751,5,5,3,2,0,0,1,3,2,0,1
11,500743,5,4,1,1,0,0,0,0,0,1,1
12,641154,2,2,1,1,0,0,0,2,0,0,1
13,612672,1,1,0,0,0,0,0,0,0,0,1
14,592169,0,0,0,0,0,0,0,0,0,0,0
15,445988,1,1,0,0,0,0,0,0,0,0,1
16,623433,0,0,0,0,0,0,0,0,0,0,0
17,621573,1,1,0,0,0,0,0,0,0,0,0
