,batter_id,PA,AB,H,Singles,Doubles,Triples,HR,RBI,R,BB,K
0,514917,4,3,1,1,0,0,0,0,1,1,0
1,547180,4,4,1,1,0,0,0,0,0,0,0
2,656555,4,3,0,0,0,0,0,0,0,1,0
3,543543,3,3,1,1,0,0,0,0,0,0,1
4,596748,0,0,0,0,0,0,0,0,0,0,0
5,489149,1,1,0,0,0,0,0,0,0,0,0
6,516416,4,4,1,1,0,0,0,1,0,0,0
7,664068,4,4,1,1,0,0,0,0,0,0,2
8,656514,2,2,0,0,0,0,0,0,0,0,0
9,620453,3,3,0,0,0,0,0,0,0,0,1
10,453284,1,1,0,0,0,0,0,0,0,0,1
11,573046,0,0,0,0,0,0,0,0,0,0,0
12,457803,1,1,0,0,0,0,0,0,0,0,1
13,624133,0,0,0,0,0,0,0,0,0,0,0
14,543883,0,0,0,0,0,0,0,0,0,0,0
15,501625,0,0,0,0,0,0,0,0,0,0,0
16,608384,1,1,0,0,0,0,0,0,0,0,1
17,453172,0,0,0,0,0,0,0,0,0,0,0
18,658305,0,0,0,0,0,0,0,0,0,0,0
