,batter_id,PA,AB,H,Singles,Doubles,Triples,HR,RBI,R,BB,K
0,607208,5,5,2,2,0,0,0,0,0,0,0
1,430605,5,5,2,2,0,0,0,0,2,0,1
2,547180,5,4,1,0,0,0,1,2,1,1,0
3,475582,5,5,1,1,0,0,0,0,1,0,1
4,502517,5,5,1,0,1,0,0,1,1,0,2
5,543685,2,1,1,0,0,0,1,1,2,1,0
6,452220,3,3,2,1,1,0,0,1,0,0,1
7,446308,4,4,0,0,0,0,0,0,0,0,1
8,572191,4,4,2,1,1,0,0,2,0,0,1
9,543699,2,2,0,0,0,0,0,0,0,0,0
10,594840,0,0,0,0,0,0,0,0,0,0,0
11,605452,1,1,1,0,1,0,0,0,0,0,0
12,424144,0,0,0,0,0,0,0,0,0,0,0
13,545363,0,0,0,0,0,0,0,0,0,0,0
14,452252,1,1,0,0,0,0,0,0,0,0,1
15,544836,0,0,0,0,0,0,0,0,0,0,0
