,batter_id,PA,AB,H,Singles,Doubles,Triples,HR,RBI,R,BB,K
0,594809,4,4,1,1,0,0,0,0,0,0,1
1,645302,4,4,0,0,0,0,0,0,0,0,0
2,543685,3,3,0,0,0,0,0,0,0,0,1
3,665742,4,4,1,1,0,0,0,0,1,0,1
4,475582,4,4,0,0,0,0,0,0,0,0,2
5,543228,4,4,3,2,0,0,1,2,1,0,1
6,572191,0,0,0,0,0,0,0,0,0,0,0
7,572821,4,3,0,0,0,0,0,0,0,1,3
8,453286,2,2,0,0,0,0,0,0,0,0,2
9,571431,1,1,0,0,0,0,0,0,0,0,0
10,607457,0,0,0,0,0,0,0,0,0,0,0
11,593833,0,0,0,0,0,0,0,0,0,0,0
12,448281,0,0,0,0,0,0,0,0,0,0,0
13,435062,1,0,0,0,0,0,0,0,0,1,0
14,666198,4,4,1,0,0,0,1,1,1,0,2
