,batter_id,PA,AB,H,Singles,Doubles,Triples,HR,RBI,R,BB,K
0,664058,4,4,2,2,0,0,0,0,1,0,1
1,545361,3,2,0,0,0,0,0,1,1,1,0
2,457708,4,4,0,0,0,0,0,0,0,0,0
3,592135,0,0,0,0,0,0,0,0,0,0,0
4,570663,0,0,0,0,0,0,0,0,0,0,0
5,594777,4,4,3,0,2,0,1,2,1,0,1
6,405395,4,4,0,0,0,0,0,0,0,0,0
7,592743,4,4,1,1,0,0,0,0,0,0,1
8,650859,4,3,0,0,0,0,0,0,0,1,1
9,607345,4,4,0,0,0,0,0,0,0,0,1
10,642545,2,2,0,0,0,0,0,0,0,0,1
11,472610,0,0,0,0,0,0,0,0,0,0,0
12,606167,0,0,0,0,0,0,0,0,0,0,0
13,518566,0,0,0,0,0,0,0,0,0,0,0
14,660271,1,0,0,0,0,0,0,0,0,1,0
15,571718,0,0,0,0,0,0,0,0,0,0,0
