,batter_id,PA,AB,H,Singles,Doubles,Triples,HR,RBI,R,BB,K
0,458085,4,2,1,1,0,0,0,0,2,2,0
1,467008,0,0,0,0,0,0,0,0,0,0,0
2,475243,0,0,0,0,0,0,0,0,0,0,0
3,519333,1,1,0,0,0,0,0,0,0,0,0
4,518792,4,3,1,0,1,0,0,1,0,1,0
5,592178,4,4,0,0,0,0,0,0,0,0,0
6,519203,3,2,1,1,0,0,0,1,0,1,0
7,450314,4,4,0,0,0,0,0,0,0,0,1
8,575929,4,3,1,1,0,0,0,0,1,1,1
9,608365,4,4,3,2,1,0,0,0,0,0,1
10,546991,4,4,0,0,0,0,0,0,0,0,1
11,434628,2,2,0,0,0,0,0,0,0,0,2
12,615868,0,0,0,0,0,0,0,0,0,0,0
13,471083,1,1,0,0,0,0,0,0,0,0,0
14,595879,1,0,0,0,0,0,0,0,0,1,0
