,batter_id,PA,AB,H,Singles,Doubles,Triples,HR,RBI,R,BB,K
0,570256,5,3,1,0,0,1,0,1,0,2,0
1,435522,5,5,1,1,0,0,0,0,2,0,2
2,457705,4,4,2,1,1,0,0,1,0,0,1
3,628356,3,3,1,0,0,1,0,1,0,0,0
4,474568,4,4,1,1,0,0,0,0,0,0,0
5,476883,4,4,1,1,0,0,0,0,0,0,2
6,491676,0,0,0,0,0,0,0,0,0,0,0
7,446481,3,3,1,1,0,0,0,0,1,0,1
8,455755,2,2,1,1,0,0,0,0,0,0,0
9,434538,2,2,0,0,0,0,0,0,0,0,1
10,448170,1,1,0,0,0,0,0,0,0,0,0
11,453172,0,0,0,0,0,0,0,0,0,0,0
12,453265,0,0,0,0,0,0,0,0,0,0,0
13,543459,1,1,0,0,0,0,0,0,0,0,1
14,453343,0,0,0,0,0,0,0,0,0,0,0
