,batter_id,PA,AB,H,Singles,Doubles,Triples,HR,RBI,R,BB,K
0,444379,5,4,2,2,0,0,0,1,1,1,0
1,446481,0,0,0,0,0,0,0,0,0,0,0
2,457705,5,4,1,0,1,0,0,0,1,1,3
3,570256,5,5,1,1,0,0,0,1,0,0,1
4,516782,5,5,2,1,1,0,0,1,0,0,1
5,465041,5,5,2,2,0,0,0,0,0,0,2
6,628356,3,3,0,0,0,0,0,1,0,0,1
7,543281,4,4,2,1,1,0,0,0,0,0,0
8,474568,3,3,1,1,0,0,0,0,0,0,1
9,502046,1,1,0,0,0,0,0,0,0,0,0
10,459964,1,1,0,0,0,0,0,0,1,0,0
11,491703,0,0,0,0,0,0,0,0,0,0,0
12,453172,0,0,0,0,0,0,0,0,0,0,0
13,501896,1,1,0,0,0,0,0,0,1,0,0
14,519263,0,0,0,0,0,0,0,0,0,0,0
