,batter_id,PA,AB,H,Singles,Doubles,Triples,HR,RBI,R,BB,K
0,542255,5,5,1,1,0,0,0,0,0,0,1
1,621020,5,4,0,0,0,0,0,0,0,1,2
2,518692,4,4,1,1,0,0,0,0,1,0,2
3,455976,4,4,1,0,0,0,1,1,1,0,0
4,611177,4,4,1,1,0,0,0,1,0,0,2
5,408252,3,3,2,0,2,0,0,0,1,0,0
6,452095,4,3,0,0,0,0,0,0,1,1,1
7,466988,4,3,1,1,0,0,0,0,0,1,2
8,112526,1,1,0,0,0,0,0,0,0,0,0
9,607054,1,1,0,0,0,0,0,1,0,0,0
10,592314,0,0,0,0,0,0,0,0,0,0,0
11,622666,1,1,0,0,0,0,0,0,0,0,1
12,447714,0,0,0,0,0,0,0,0,0,0,0
13,571871,0,0,0,0,0,0,0,0,0,0,0
14,488818,1,1,0,0,0,0,0,0,0,0,1
