,batter_id,PA,AB,H,Singles,Doubles,Triples,HR,RBI,R,BB,K
0,519317,5,5,2,2,0,0,0,1,0,0,2
1,542303,5,5,1,0,0,0,1,2,2,0,0
2,592885,4,3,2,2,0,0,0,0,1,1,0
3,592663,4,4,0,0,0,0,0,1,0,0,1
4,571506,4,3,0,0,0,0,0,0,0,1,2
5,605119,4,4,0,0,0,0,0,0,0,0,3
6,500743,4,3,1,1,0,0,0,0,0,1,1
7,570632,1,1,0,0,0,0,0,0,0,0,1
8,489138,1,1,1,1,0,0,0,0,1,0,0
9,430661,0,0,0,0,0,0,0,0,0,0,0
10,400085,1,1,0,0,0,0,0,0,0,0,0
11,547749,0,0,0,0,0,0,0,0,0,0,0
12,592593,0,0,0,0,0,0,0,0,0,0,0
13,457915,0,0,0,0,0,0,0,0,0,0,0
14,449107,1,1,0,0,0,0,0,0,0,0,1
15,543829,4,4,1,1,0,0,0,0,1,0,3
16,623395,0,0,0,0,0,0,0,0,0,0,0
