,batter_id,PA,AB,H,Singles,Doubles,Triples,HR,RBI,R,BB,K
0,514917,4,4,2,1,1,0,0,0,0,0,0
1,546318,4,3,0,0,0,0,0,0,0,1,1
2,596748,4,4,1,1,0,0,0,0,0,0,2
3,429667,3,3,0,0,0,0,0,0,0,0,1
4,573131,1,1,0,0,0,0,0,0,0,0,1
5,434563,4,4,1,1,0,0,0,0,1,0,0
6,501986,4,4,0,0,0,0,0,0,0,0,2
7,488721,4,4,0,0,0,0,0,0,0,0,2
8,520471,3,3,1,0,0,0,1,2,1,0,0
9,476451,2,2,1,1,0,0,0,0,0,0,1
10,502034,1,1,0,0,0,0,0,0,0,0,0
11,491646,0,0,0,0,0,0,0,0,0,0,0
12,456696,0,0,0,0,0,0,0,0,0,0,0
13,460701,0,0,0,0,0,0,0,0,0,0,0
14,593576,0,0,0,0,0,0,0,0,0,0,0
