,batter_id,PA,AB,H,Singles,Doubles,Triples,HR,RBI,R,BB,K
0,669242,5,5,1,0,1,0,0,2,0,0,2
1,666185,5,5,3,2,1,0,0,0,0,0,2
2,502671,5,4,1,1,0,0,0,0,0,1,1
3,571448,4,4,0,0,0,0,0,0,0,0,1
4,425877,4,3,0,0,0,0,0,0,0,1,0
5,641933,4,3,0,0,0,0,0,0,1,1,2
6,572761,4,4,1,0,1,0,0,1,1,0,1
7,624641,4,4,1,0,0,0,1,1,1,0,1
8,547942,1,1,0,0,0,0,0,0,0,0,0
9,663765,0,0,0,0,0,0,0,0,0,0,0
10,676220,1,1,0,0,0,0,0,0,0,0,0
11,453192,0,0,0,0,0,0,0,0,0,0,0
12,602922,1,1,0,0,0,0,0,0,0,0,1
13,658551,0,0,0,0,0,0,0,0,0,0,0
14,668800,1,0,0,0,0,0,0,0,1,1,0
