,batter_id,PA,AB,H,Singles,Doubles,Triples,HR,RBI,R,BB,K
0,594809,4,4,2,1,0,0,1,1,2,0,0
1,645302,2,2,1,1,0,0,0,0,0,0,1
2,435062,4,3,1,0,0,0,1,2,1,1,1
3,543228,0,0,0,0,0,0,0,0,0,0,0
4,435559,3,3,0,0,0,0,0,0,0,0,1
5,572821,4,3,0,0,0,0,0,0,0,1,1
6,594694,4,4,1,1,0,0,0,0,0,0,1
7,664057,2,2,0,0,0,0,0,0,0,0,1
8,572191,2,2,0,0,0,0,0,0,0,0,2
9,666198,4,4,0,0,0,0,0,0,0,0,0
10,453286,2,2,0,0,0,0,0,0,0,0,1
11,506703,1,1,0,0,0,0,0,0,0,0,0
12,543359,0,0,0,0,0,0,0,0,0,0,0
13,593833,0,0,0,0,0,0,0,0,0,0,0
14,448609,0,0,0,0,0,0,0,0,0,0,0
15,669738,1,1,0,0,0,0,0,0,0,0,1
