,batter_id,PA,AB,H,Singles,Doubles,Triples,HR,RBI,R,BB,K
0,543829,4,4,1,1,0,0,0,0,0,0,2
1,519317,4,4,1,1,0,0,0,0,0,0,0
2,474699,0,0,0,0,0,0,0,0,0,0,0
3,592885,4,4,0,0,0,0,0,0,0,0,1
4,542303,3,3,1,1,0,0,0,0,0,0,0
5,518618,1,1,0,0,0,0,0,0,0,0,0
6,445988,4,4,1,1,0,0,0,0,0,0,0
7,571506,4,3,0,0,0,0,0,0,0,1,1
8,454560,4,4,1,1,0,0,0,0,0,0,1
9,595375,3,3,1,1,0,0,0,0,0,0,0
10,502046,2,1,0,0,0,0,0,0,0,1,1
11,430661,0,0,0,0,0,0,0,0,0,0,0
12,592593,0,0,0,0,0,0,0,0,0,0,0
13,547749,0,0,0,0,0,0,0,0,0,0,0
14,489138,1,1,1,1,0,0,0,0,0,0,0
