,batter_id,PA,AB,H,Singles,Doubles,Triples,HR,RBI,R,BB,K
0,450314,4,4,2,2,0,0,0,0,0,0,0
1,546991,3,3,2,1,0,0,1,1,1,0,0
2,519203,1,1,0,0,0,0,0,0,0,0,1
3,592178,4,4,1,1,0,0,0,0,0,0,0
4,575929,4,3,0,0,0,0,0,0,0,1,1
5,518792,0,0,0,0,0,0,0,0,0,0,0
6,664023,4,4,0,0,0,0,0,0,0,0,1
7,595879,4,4,0,0,0,0,0,0,0,0,1
8,656941,4,4,1,1,0,0,0,0,0,0,1
9,488671,3,3,0,0,0,0,0,0,0,0,1
10,543294,2,2,0,0,0,0,0,0,0,0,2
11,543557,0,0,0,0,0,0,0,0,0,0,0
12,445055,1,1,0,0,0,0,0,0,0,0,0
13,488846,0,0,0,0,0,0,0,0,0,0,0
14,467008,0,0,0,0,0,0,0,0,0,0,0
