,batter_id,PA,AB,H,Singles,Doubles,Triples,HR,RBI,R,BB,K
0,500208,5,5,1,0,1,0,0,0,1,0,2
1,461416,5,5,1,1,0,0,0,0,0,0,2
2,457708,4,3,2,2,0,0,0,1,1,1,0
3,461314,4,4,0,0,0,0,0,0,0,0,2
4,519083,4,4,0,0,0,0,0,0,1,0,2
5,605486,3,3,1,1,0,0,0,1,0,0,0
6,543508,0,0,0,0,0,0,0,0,0,0,0
7,534812,0,0,0,0,0,0,0,0,0,0,0
8,425549,1,1,0,0,0,0,0,0,0,0,0
9,571057,0,0,0,0,0,0,0,0,0,0,0
10,519025,4,4,3,3,0,0,0,1,1,0,0
11,506560,4,4,1,1,0,0,0,0,0,0,0
12,453178,1,1,0,0,0,0,0,0,0,0,0
13,518875,0,0,0,0,0,0,0,0,0,0,0
14,501659,1,0,0,0,0,0,0,0,1,1,0
15,576397,2,2,0,0,0,0,0,0,0,0,0
