,batter_id,PA,AB,H,Singles,Doubles,Triples,HR,RBI,R,BB,K
0,624428,5,5,2,2,0,0,0,0,1,0,1
1,668804,5,4,4,3,1,0,0,0,3,1,0
2,516782,5,5,3,2,0,0,1,3,1,0,0
3,605137,5,4,1,1,0,0,0,0,0,1,2
4,592567,5,4,0,0,0,0,0,0,0,1,2
5,591741,3,1,0,0,0,0,0,1,0,2,1
6,593140,0,0,0,0,0,0,0,0,0,0,0
7,466320,1,1,0,0,0,0,0,0,0,0,0
8,605195,0,0,0,0,0,0,0,0,0,0,0
9,608717,0,0,0,0,0,0,0,0,0,0,0
10,664129,0,0,0,0,0,0,0,0,0,0,0
11,621028,3,3,0,0,0,0,0,1,0,0,1
12,607732,4,4,0,0,0,0,0,0,0,0,0
13,502042,2,2,0,0,0,0,0,0,0,0,2
14,622569,2,2,0,0,0,0,0,0,0,0,0
