,batter_id,PA,AB,H,Singles,Doubles,Triples,HR,RBI,R,BB,K
0,516416,5,4,1,1,0,0,0,0,0,1,0
1,592663,5,5,1,0,1,0,0,0,1,0,1
2,547180,4,3,1,1,0,0,0,1,0,1,1
3,457705,3,3,0,0,0,0,0,0,0,0,1
4,546318,1,1,0,0,0,0,0,0,0,0,0
5,543543,4,4,2,2,0,0,0,0,1,0,0
6,664761,4,3,1,1,0,0,0,0,0,1,0
7,544369,4,4,0,0,0,0,0,0,0,0,2
8,608671,4,4,1,1,0,0,0,0,0,0,1
9,605400,1,1,0,0,0,0,0,1,0,0,0
10,663897,1,0,0,0,0,0,0,0,0,1,0
11,593576,0,0,0,0,0,0,0,0,0,0,0
12,605151,0,0,0,0,0,0,0,0,0,0,0
13,591720,1,1,1,1,0,0,0,0,0,0,0
14,621237,0,0,0,0,0,0,0,0,0,0,0
