,batter_id,PA,AB,H,Singles,Doubles,Triples,HR,RBI,R,BB,K
0,514917,6,5,1,1,0,0,0,1,1,1,0
1,656555,5,3,0,0,0,0,0,1,2,2,3
2,592663,6,4,2,0,2,0,0,1,2,2,1
3,572816,5,5,1,0,1,0,0,2,0,0,0
4,516416,5,5,3,2,1,0,0,0,2,0,0
5,543543,2,1,0,0,0,0,0,0,1,1,0
6,596748,3,2,1,1,0,0,0,1,2,1,0
7,664068,5,3,1,0,0,1,0,3,1,2,2
8,656514,5,5,2,2,0,0,0,1,0,0,1
9,592826,1,1,0,0,0,0,0,1,0,0,0
10,504379,0,0,0,0,0,0,0,0,0,0,0
11,601713,1,1,0,0,0,0,0,0,0,0,1
12,624133,1,1,0,0,0,0,0,0,0,0,1
13,453172,0,0,0,0,0,0,0,0,0,0,0
14,446481,1,0,0,0,0,0,0,0,0,1,0
