,batter_id,PA,AB,H,Singles,Doubles,Triples,HR,RBI,R,BB,K
0,453568,5,5,3,1,2,0,0,0,1,0,1
1,596115,5,5,2,2,0,0,0,0,0,0,1
2,571448,4,4,0,0,0,0,0,1,0,0,1
3,502517,5,5,1,1,0,0,0,1,0,0,1
4,606132,5,4,3,3,0,0,0,0,0,1,0
5,641857,5,4,1,0,1,0,0,0,0,1,2
6,602074,3,3,0,0,0,0,0,0,0,0,1
7,608032,0,0,0,0,0,0,0,0,0,0,0
8,518452,0,0,0,0,0,0,0,0,0,0,0
9,475174,1,1,0,0,0,0,0,0,0,0,0
10,459429,0,0,0,0,0,0,0,0,0,0,0
11,624513,4,4,1,0,0,0,1,1,1,0,0
12,656546,1,1,1,1,0,0,0,0,0,0,0
13,622786,1,1,1,1,0,0,0,0,1,0,0
14,641658,2,2,0,0,0,0,0,0,0,0,1
