,batter_id,PA,AB,H,Singles,Doubles,Triples,HR,RBI,R,BB,K
0,571437,3,3,2,0,2,0,0,0,1,0,0
1,573088,2,2,0,0,0,0,0,0,1,0,0
2,276542,0,0,0,0,0,0,0,0,0,0,0
3,520471,5,4,1,1,0,0,0,0,2,1,2
4,596748,5,5,4,2,2,0,0,2,0,0,0
5,571830,5,4,0,0,0,0,0,0,0,1,2
6,608384,4,4,0,0,0,0,0,1,0,0,4
7,595284,5,4,1,1,0,0,0,0,1,1,1
8,546318,4,3,1,0,0,0,1,2,1,1,0
9,433217,4,3,0,0,0,0,0,0,0,1,2
10,601713,2,2,0,0,0,0,0,0,0,0,1
11,595426,1,0,0,0,0,0,0,0,0,1,0
12,620982,0,0,0,0,0,0,0,0,0,0,0
13,472610,0,0,0,0,0,0,0,0,0,0,0
14,537953,1,1,0,0,0,0,0,0,0,0,0
