,batter_id,PA,AB,H,Singles,Doubles,Triples,HR,RBI,R,BB,K
0,457705,5,4,1,0,0,1,0,0,0,1,0
1,656555,5,5,3,0,2,0,1,1,2,0,1
2,547180,4,4,2,1,1,0,0,1,2,0,1
3,592663,4,3,1,0,0,0,1,3,2,1,0
4,664761,4,4,1,0,0,0,1,3,1,0,2
5,544369,4,4,1,1,0,0,0,0,0,0,2
6,593576,0,0,0,0,0,0,0,0,0,0,0
7,516416,4,3,0,0,0,0,0,0,0,1,1
8,656514,3,3,0,0,0,0,0,0,0,0,0
9,605151,0,0,0,0,0,0,0,0,0,0,0
10,656322,0,0,0,0,0,0,0,0,0,0,0
11,591720,1,1,0,0,0,0,0,0,0,0,1
12,605400,1,1,0,0,0,0,0,0,0,0,1
13,459964,0,0,0,0,0,0,0,0,0,0,0
14,641401,0,0,0,0,0,0,0,0,0,0,0
15,596451,1,1,0,0,0,0,0,0,1,0,1
