,batter_id,PA,AB,H,Singles,Doubles,Triples,HR,RBI,R,BB,K
0,444482,5,5,0,0,0,0,0,0,0,0,1
1,572041,5,5,1,0,0,0,1,2,1,0,1
2,571875,5,3,0,0,0,0,0,0,1,2,0
3,502671,5,5,0,0,0,0,0,0,0,0,0
4,502110,4,4,1,1,0,0,0,1,0,0,0
5,518614,4,4,2,2,0,0,0,0,0,0,1
6,606466,4,4,0,0,0,0,0,0,0,0,1
7,425772,1,1,0,0,0,0,0,0,0,0,1
8,455104,2,2,1,1,0,0,0,0,0,0,0
9,592836,2,2,1,1,0,0,0,0,0,0,1
10,407822,0,0,0,0,0,0,0,0,0,0,0
11,456696,0,0,0,0,0,0,0,0,0,0,0
12,592273,1,1,0,0,0,0,0,0,0,0,1
13,605177,0,0,0,0,0,0,0,0,0,0,0
14,605151,0,0,0,0,0,0,0,0,0,0,0
15,642073,0,0,0,0,0,0,0,0,0,0,0
16,453923,1,0,0,0,0,0,0,0,1,1,0
17,407845,0,0,0,0,0,0,0,0,0,0,0
