,batter_id,PA,AB,H,Singles,Doubles,Triples,HR,RBI,R,BB,K
0,516416,5,5,3,1,0,0,2,3,2,0,0
1,594838,0,0,0,0,0,0,0,0,0,0,0
2,571875,5,4,2,1,0,0,1,1,2,1,0
3,502671,4,4,1,1,0,0,0,0,1,0,1
4,546276,0,0,0,0,0,0,0,0,0,0,0
5,611093,0,0,0,0,0,0,0,0,0,0,0
6,456078,5,5,1,1,0,0,0,0,1,0,3
7,591712,0,0,0,0,0,0,0,0,0,0,0
8,592273,5,5,2,1,1,0,0,1,3,0,2
9,630111,5,5,2,0,1,0,1,5,2,0,2
10,572008,5,5,1,1,0,0,0,2,1,0,1
11,571745,5,4,1,0,0,0,1,2,2,1,1
12,605151,1,1,0,0,0,0,0,0,0,0,1
13,517414,0,0,0,0,0,0,0,0,0,0,0
14,598284,1,1,0,0,0,0,0,0,0,0,0
15,643327,1,1,0,0,0,0,0,0,0,0,1
16,571812,1,1,0,0,0,0,0,0,0,0,0
