,batter_id,PA,AB,H,Singles,Doubles,Triples,HR,RBI,R,BB,K
0,660670,6,5,2,2,0,0,0,0,0,1,2
1,621020,6,5,2,1,1,0,0,0,2,1,1
2,518692,5,4,2,2,0,0,0,1,1,1,0
3,518626,6,6,1,1,0,0,0,0,0,0,2
4,455976,6,6,1,1,0,0,0,1,1,0,2
5,663586,5,5,3,1,0,1,1,3,3,0,0
6,645277,6,5,2,0,2,0,0,1,0,1,0
7,452095,5,2,1,0,1,0,0,0,1,3,0
8,608331,0,0,0,0,0,0,0,0,0,0,0
9,657097,0,0,0,0,0,0,0,0,0,0,0
10,647336,2,2,1,1,0,0,0,2,0,0,0
11,459964,1,1,0,0,0,0,0,0,0,0,0
12,458708,0,0,0,0,0,0,0,0,0,0,0
13,518586,1,1,0,0,0,0,0,0,0,0,0
14,621345,0,0,0,0,0,0,0,0,0,0,0
15,592426,0,0,0,0,0,0,0,0,0,0,0
16,435263,1,1,0,0,0,0,0,0,0,0,1
