,batter_id,PA,AB,H,Singles,Doubles,Triples,HR,RBI,R,BB,K
0,641820,3,3,0,0,0,0,0,0,0,0,1
1,542947,0,0,0,0,0,0,0,0,0,0,0
2,607054,0,0,0,0,0,0,0,0,0,0,0
3,430945,4,4,2,2,0,0,0,0,0,0,0
4,592518,3,2,0,0,0,0,0,1,0,1,0
5,570731,4,4,0,0,0,0,0,0,0,0,0
6,444432,3,3,1,1,0,0,0,0,0,0,0
7,572073,0,0,0,0,0,0,0,0,0,0,0
8,448801,4,4,1,1,0,0,0,0,0,0,2
9,502143,4,4,0,0,0,0,0,0,0,0,1
10,542960,0,0,0,0,0,0,0,0,0,0,0
11,642082,2,2,0,0,0,0,0,0,0,0,2
12,605164,2,2,0,0,0,0,0,0,0,0,1
13,476883,1,1,1,1,0,0,0,0,0,0,0
14,502226,0,0,0,0,0,0,0,0,1,0,0
