,batter_id,PA,AB,H,Singles,Doubles,Triples,HR,RBI,R,BB,K
0,453568,5,4,1,0,0,1,0,0,2,1,1
1,518934,4,4,0,0,0,0,0,1,1,0,0
2,467827,5,3,3,2,1,0,0,1,3,2,0
3,448602,5,4,1,0,0,0,1,3,1,1,1
4,471865,4,4,2,1,1,0,0,3,1,0,1
5,596115,4,4,0,0,0,0,0,0,0,0,4
6,506560,3,3,2,1,1,0,0,1,0,0,1
7,543475,0,0,0,0,0,0,0,0,0,0,0
8,435622,1,1,0,0,0,0,0,0,0,0,1
9,459429,0,0,0,0,0,0,0,0,0,0,0
10,518813,0,0,0,0,0,0,0,0,0,0,0
11,547172,4,3,1,1,0,0,0,0,0,1,1
12,622608,2,2,0,0,0,0,0,0,0,0,2
13,543734,0,0,0,0,0,0,0,0,0,0,0
14,642162,2,2,1,1,0,0,0,0,1,0,0
