,batter_id,PA,AB,H,Singles,Doubles,Triples,HR,RBI,R,BB,K
0,520471,6,5,3,3,0,0,0,2,2,1,0
1,433217,6,6,3,2,0,0,1,3,1,0,1
2,571437,6,5,1,0,1,0,0,1,2,1,2
3,573131,5,3,0,0,0,0,0,1,1,2,0
4,425796,5,5,3,1,1,0,1,2,1,0,0
5,456124,4,4,1,1,0,0,0,0,0,0,1
6,648737,0,0,0,0,0,0,0,0,0,0,0
7,546318,0,0,0,0,0,0,0,0,1,0,0
8,571704,0,0,0,0,0,0,0,0,0,0,0
9,605125,5,5,1,1,0,0,0,0,1,0,0
10,519237,5,5,1,1,0,0,0,2,1,0,0
11,421685,2,2,1,1,0,0,0,0,1,0,0
12,572182,1,0,0,0,0,0,0,0,0,1,0
13,491646,0,0,0,0,0,0,0,0,0,0,0
14,460131,2,2,1,1,0,0,0,0,1,0,1
