,batter_id,PA,AB,H,Singles,Doubles,Triples,HR,RBI,R,BB,K
0,519184,5,5,1,1,0,0,0,0,1,0,2
1,520471,4,4,2,1,1,0,0,0,1,0,1
2,400284,4,3,2,2,0,0,0,2,0,1,1
3,429667,3,3,1,1,0,0,0,1,0,0,1
4,596748,4,4,0,0,0,0,0,0,0,0,0
5,429713,3,2,0,0,0,0,0,0,0,1,1
6,491646,0,0,0,0,0,0,0,0,0,0,0
7,514917,1,1,0,0,0,0,0,0,0,0,1
8,518617,0,0,0,0,0,0,0,0,0,0,0
9,546318,4,4,0,0,0,0,0,0,0,0,0
10,434563,4,4,0,0,0,0,0,0,0,0,2
11,605894,2,1,0,0,0,0,0,0,1,1,0
12,542587,0,0,0,0,0,0,0,0,0,0,0
13,518603,0,0,0,0,0,0,0,0,0,0,0
14,425796,2,2,0,0,0,0,0,0,0,0,1
