,batter_id,PA,AB,H,Singles,Doubles,Triples,HR,RBI,R,BB,K
0,518934,4,4,2,2,0,0,0,0,0,0,2
1,453568,4,3,0,0,0,0,0,0,0,1,1
2,571448,4,2,0,0,0,0,0,0,0,2,1
3,621311,4,4,1,1,0,0,0,0,0,0,3
4,596115,4,3,1,0,0,0,1,1,1,1,1
5,467827,4,4,0,0,0,0,0,0,0,0,1
6,435622,4,4,1,0,0,1,0,0,1,0,1
7,547172,3,3,0,0,0,0,0,0,0,0,1
8,608566,1,1,0,0,0,0,0,0,0,0,0
9,445197,0,0,0,0,0,0,0,0,0,0,0
10,593495,1,1,0,0,0,0,0,0,0,0,0
11,643466,0,0,0,0,0,0,0,0,0,0,0
12,571595,1,1,0,0,0,0,0,0,0,0,0
13,543766,0,0,0,0,0,0,0,0,0,0,0
14,459429,0,0,0,0,0,0,0,0,0,0,0
