,batter_id,PA,AB,H,Singles,Doubles,Triples,HR,RBI,R,BB,K
0,453568,4,4,0,0,0,0,0,0,0,0,0
1,408314,4,4,2,1,0,1,0,1,1,0,0
2,471865,4,3,0,0,0,0,0,0,0,1,1
3,571448,4,4,1,0,0,0,1,2,1,0,2
4,408047,4,4,0,0,0,0,0,0,0,0,0
5,518934,4,3,0,0,0,0,0,0,0,1,0
6,572019,4,4,1,0,1,0,0,0,0,0,1
7,572863,3,3,0,0,0,0,0,0,0,0,0
8,518452,1,1,1,1,0,0,0,0,1,0,0
9,571521,0,0,0,0,0,0,0,0,0,0,0
10,501255,1,1,0,0,0,0,0,0,0,0,1
11,501563,0,0,0,0,0,0,0,0,0,0,0
12,543261,0,0,0,0,0,0,0,0,0,0,0
13,623184,0,0,0,0,0,0,0,0,0,0,0
14,518614,1,1,0,0,0,0,0,0,0,0,0
15,542674,0,0,0,0,0,0,0,0,0,0,0
16,612434,0,0,0,0,0,0,0,0,0,0,0
