,batter_id,PA,AB,H,Singles,Doubles,Triples,HR,RBI,R,BB,K
0,543685,4,4,2,2,0,0,0,2,3,0,1
1,488862,5,5,2,1,1,0,0,2,0,0,2
2,607208,0,0,0,0,0,0,0,0,0,0,0
3,547180,5,5,2,1,0,0,1,2,1,0,1
4,544925,0,0,0,0,0,0,0,0,0,0,0
5,150029,5,4,3,1,0,0,2,2,3,1,0
6,489138,0,0,0,0,0,0,0,0,1,0,0
7,519208,5,5,3,2,1,0,0,0,1,0,0
8,435622,5,4,1,0,1,0,0,1,0,1,0
9,594694,0,0,0,0,0,0,0,0,0,0,0
10,446653,4,3,2,2,0,0,0,2,1,1,1
11,572191,5,5,1,1,0,0,0,0,1,0,1
12,461829,2,2,0,0,0,0,0,0,0,0,0
13,462564,1,0,0,0,0,0,0,0,1,1,0
14,553878,0,0,0,0,0,0,0,0,0,0,0
15,514669,0,0,0,0,0,0,0,0,0,0,0
