,game_code,date,team,side,opp,pos,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,K,HBP,SH,SF,GDP
0,MIN-2021-04-30,2021-04-30,MIN,H,KCR,C,4,3,1,1,0,0,0,1,1,0,1,0,0,0,0
1,MIN-2021-05-01,2021-05-01,MIN,H,KCR,C,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2,MIN-2021-05-03,2021-05-03,MIN,H,TEX,C,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0
3,MIN-2021-05-06,2021-05-06,MIN,H,TEX,C,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0
4,DET-2021-05-07,2021-05-07,MIN,A,DET,C,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
5,DET-2021-05-08,2021-05-08,MIN,A,DET,C,4,3,0,0,0,0,0,0,1,0,1,0,0,0,0
6,CHW-2021-05-11,2021-05-11,MIN,A,CHW,C,2,1,0,0,0,0,0,1,0,0,1,1,0,0,0
7,MIN-2021-05-14,2021-05-14,MIN,H,OAK,C,2,2,0,1,0,0,0,0,0,0,1,0,0,0,0
8,MIN-2021-05-16,2021-05-16,MIN,H,OAK,C,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
9,MIN-2021-05-17,2021-05-17,MIN,H,CHW,PH C,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10,MIN-2021-05-18,2021-05-18,MIN,H,CHW,C,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0
11,MIN-2021-05-19,2021-05-19,MIN,H,CHW,C,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0
12,MIN-2021-05-30,2021-05-30,MIN,H,KCR,C,3,3,1,1,0,0,1,1,0,0,1,0,0,0,0
13,BAL-2021-06-01,2021-06-01,MIN,A,BAL,C,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0
14,KCR-2021-06-04,2021-06-04,MIN,A,KCR,C,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0
15,MIN-2021-06-10,2021-06-10,MIN,H,NYY,C,3,2,0,0,0,0,0,0,0,0,1,0,1,0,0
16,MIN-2021-06-12,2021-06-12,MIN,H,HOU,C,4,3,1,1,1,0,0,1,0,0,0,0,1,0,0
17,MIN-2021-06-13,2021-06-13,MIN,H,HOU,C,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
18,SEA-2021-06-15,2021-06-15,MIN,A,SEA,C,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0
19,TEX-2021-06-20,2021-06-20,MIN,A,TEX,C,4,4,0,0,0,0,0,0,0,0,1,0,0,0,1
20,MIN-2021-06-24,2021-06-24,MIN,H,CLE,C,3,3,0,1,0,0,0,0,0,0,1,0,0,0,0
21,CHW-2021-06-30,2021-06-30,MIN,A,CHW,C,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1
22,KCR-2021-07-02,2021-07-02,MIN,A,KCR,C,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0
23,MIN-2021-07-05,2021-07-05,MIN,H,CHW,C,4,3,0,1,0,0,0,0,1,0,1,0,0,0,0
24,MIN-2021-07-07,2021-07-07,MIN,H,CHW,C,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0
25,MIN-2021-07-09,2021-07-09,MIN,H,DET,C,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
26,MIN-2021-07-10,2021-07-10,MIN,H,DET,PR C,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
27,MIN-2021-07-11,2021-07-11,MIN,H,DET,PH C,4,3,1,1,0,0,1,1,1,0,0,0,0,0,0
28,DET-2021-07-17,2021-07-17,MIN,A,DET,C,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0
29,CHW-2021-07-19,2021-07-19,MIN,A,CHW,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,MIN-2021-08-31,2021-08-31,MIN,H,CHC,C,2,2,0,1,0,0,0,0,0,0,1,0,0,0,0
31,TBR-2021-09-05,2021-09-05,MIN,A,TBR,C,3,2,1,1,0,0,0,0,1,0,0,0,0,0,0
32,CLE-2021-09-07,2021-09-07,MIN,A,CLE,C,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0
33,CLE-2021-09-09,2021-09-09,MIN,A,CLE,C,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
34,MIN-2021-09-10,2021-09-10,MIN,H,KCR,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,MIN-2021-09-11,2021-09-11,MIN,H,KCR,C,4,4,0,2,0,0,0,1,0,0,1,0,0,0,0
36,MIN-2021-09-12,2021-09-12,MIN,H,KCR,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,MIN-2021-09-14,2021-09-14,MIN,H,CLE,C,2,2,1,1,0,0,0,0,0,0,1,0,0,0,0
38,TOR-2021-09-19,2021-09-19,MIN,A,TOR,C,3,3,1,1,0,0,1,1,0,0,0,0,0,0,0
