,game_code,date,team,side,opp,pos,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,K,HBP,SH,SF,GDP
0,LAD-2014-05-05,2014-05-05,LAD,A,WSN,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,LAD-2014-08-09,2014-08-09,LAD,A,MIL,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,LAD-2014-08-15,2014-08-15,LAD,H,MIL,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,LAD-2014-08-17,2014-08-17,LAD,H,MIL,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,LAD-2014-08-20,2014-08-20,LAD,H,SDP,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,LAD-2014-08-24,2014-08-24,LAD,H,NYM,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,LAD-2014-08-26,2014-08-26,LAD,A,ARI,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,LAD-2014-08-29,2014-08-29,LAD,A,SDP,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,LAD-2014-08-31,2014-08-31,LAD,A,SDP,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,LAD-2014-09-03,2014-09-03,LAD,H,WSN,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,LAD-2014-09-05,2014-09-05,LAD,H,ARI,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,LAD-2014-09-08,2014-09-08,LAD,H,SDP,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,LAD-2014-09-15,2014-09-15,LAD,A,COL,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,LAD-2014-09-18,2014-09-18,LAD,A,CHC,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,LAD-2014-09-20,2014-09-20,LAD,A,CHC,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,LAD-2014-09-21,2014-09-21,LAD,A,CHC,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
