,game_code,date,team,side,opp,pos,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,K,HBP,SH,SF,GDP
0,TEX-2014-03-31,2014-03-31,PHI,A,TEX,CF,6,6,2,3,0,0,0,3,0,0,1,0,0,0,0
1,TEX-2014-04-01,2014-04-01,PHI,A,TEX,CF,4,3,0,0,0,0,0,0,0,0,2,0,1,0,0
2,TEX-2014-04-02,2014-04-02,PHI,A,TEX,CF,5,5,0,0,0,0,0,0,0,0,1,0,0,0,0
3,CHC-2014-04-04,2014-04-04,PHI,A,CHC,CF,5,5,1,3,0,0,0,0,0,0,0,0,0,0,0
4,CHC-2014-04-05,2014-04-05,PHI,A,CHC,CF,5,5,0,1,0,0,0,0,0,0,1,0,0,0,0
5,CHC-2014-04-06,2014-04-06,PHI,A,CHC,CF,5,4,2,1,0,0,0,0,1,0,0,0,0,0,0
6,PHI-2014-04-08,2014-04-08,PHI,H,MIL,CF,5,5,2,2,0,1,0,0,0,0,0,0,0,0,0
7,PHI-2014-04-09,2014-04-09,PHI,H,MIL,CF,5,4,0,2,0,0,0,0,1,0,0,0,0,0,0
8,PHI-2014-04-10,2014-04-10,PHI,H,MIL,CF,4,4,0,0,0,0,0,0,0,0,3,0,0,0,0
9,PHI-2014-04-11,2014-04-11,PHI,H,MIA,PH,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10,PHI-2014-04-12,2014-04-12,PHI,H,MIA,PH,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11,PHI-2014-04-13,2014-04-13,PHI,H,MIA,PH,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
12,PHI-2014-04-16,2014-04-16,PHI,H,ATL,CF,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
13,PHI-2014-04-17,2014-04-17,PHI,H,ATL,CF,4,4,0,3,0,0,0,1,0,0,0,0,0,0,1
14,COL-2014-04-18,2014-04-18,PHI,A,COL,CF,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
15,COL-2014-04-19,2014-04-19,PHI,A,COL,CF,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
16,COL-2014-04-20,2014-04-20,PHI,A,COL,CF,5,5,2,2,0,0,0,0,0,0,0,0,0,0,0
17,LAD-2014-04-22,2014-04-22,PHI,A,LAD,CF,5,5,1,4,0,0,0,0,0,0,0,0,0,0,0
18,LAD-2014-04-23,2014-04-23,PHI,A,LAD,CF,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0
19,LAD-2014-04-24,2014-04-24,PHI,A,LAD,CF,5,5,2,2,0,0,0,0,0,0,0,0,0,0,0
20,ARI-2014-04-25,2014-04-25,PHI,A,ARI,CF,5,5,1,2,0,0,0,0,0,0,1,0,0,0,0
21,ARI-2014-04-26,2014-04-26,PHI,A,ARI,CF,5,5,0,2,0,0,0,1,0,0,1,0,0,0,0
22,ARI-2014-04-27,2014-04-27,PHI,A,ARI,CF,4,4,1,2,0,0,0,0,0,0,1,0,0,0,0
23,PHI-2014-04-29,2014-04-29,PHI,H,NYM,CF,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0
24,PHI-2014-05-02,2014-05-02,PHI,H,WSN,CF,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
25,PHI-2014-05-03,2014-05-03,PHI,H,WSN,PH,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26,PHI-2014-05-04,2014-05-04,PHI,H,WSN,CF,4,4,0,1,0,1,0,0,0,0,0,0,0,0,0
