,game_code,date,team,side,opp,pos,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,K,HBP,SH,SF,GDP
0,WSN-2014-03-31,2014-03-31,WSN,A,NYM,3B,5,5,0,1,0,0,0,0,0,0,2,0,0,0,0
1,WSN-2014-04-02,2014-04-02,WSN,A,NYM,3B,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0
2,WSN-2014-04-03,2014-04-03,WSN,A,NYM,3B,5,5,1,4,0,0,1,2,0,0,0,0,0,0,0
3,WSN-2014-04-04,2014-04-04,WSN,H,ATL,3B,4,3,0,1,1,0,0,1,0,0,1,0,0,1,0
4,WSN-2014-04-05,2014-04-05,WSN,H,ATL,3B,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
5,WSN-2014-04-06,2014-04-06,WSN,H,ATL,PH,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
6,WSN-2014-04-09,2014-04-09,WSN,H,MIA,3B,5,4,2,2,1,0,0,0,1,0,0,0,0,0,0
7,WSN-2014-04-10,2014-04-10,WSN,H,MIA,3B,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0
8,WSN-2014-04-11,2014-04-11,WSN,A,ATL,3B,5,4,1,2,0,0,1,3,1,0,1,0,0,0,0
9,WSN-2014-04-12,2014-04-12,WSN,A,ATL,3B,3,2,0,1,1,0,0,0,1,0,1,0,0,0,0
10,WSN-2014-06-03,2014-06-03,WSN,H,PHI,LF,4,4,0,2,2,0,0,1,0,0,0,0,0,0,0
11,WSN-2014-06-04,2014-06-04,WSN,H,PHI,LF,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0
12,WSN-2014-06-05,2014-06-05,WSN,H,PHI,LF,4,3,0,1,0,0,0,1,1,0,1,0,0,0,0
13,WSN-2014-06-06,2014-06-06,WSN,A,SDP,LF,4,4,1,0,0,0,0,0,0,0,1,0,0,0,0
14,WSN-2014-06-07,2014-06-07,WSN,A,SDP,LF,5,5,1,1,1,0,0,1,0,0,1,0,0,0,0
15,WSN-2014-06-08,2014-06-08,WSN,A,SDP,LF,5,3,1,1,0,0,0,0,2,0,1,0,0,0,0
16,WSN-2014-06-09,2014-06-09,WSN,A,SFG,LF,5,4,2,0,0,0,0,0,1,0,0,0,0,0,0
17,WSN-2014-06-10,2014-06-10,WSN,A,SFG,LF,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1
18,WSN-2014-06-11,2014-06-11,WSN,A,SFG,LF,5,5,0,1,1,0,0,1,0,0,1,0,0,0,0
19,WSN-2014-06-12,2014-06-12,WSN,A,SFG,LF,4,4,0,1,0,0,0,1,0,0,1,0,0,0,0
20,WSN-2014-06-13,2014-06-13,WSN,A,STL,LF,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0
21,WSN-2014-06-14,2014-06-14,WSN,A,STL,LF,4,3,0,1,0,0,0,0,1,0,1,0,0,0,0
22,WSN-2014-06-15,2014-06-15,WSN,A,STL,1B,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
23,WSN-2014-06-17,2014-06-17,WSN,H,HOU,LF,4,4,1,2,2,0,0,2,0,0,1,0,0,0,0
24,WSN-2014-06-18,2014-06-18,WSN,H,HOU,LF,4,3,1,1,0,0,0,1,1,0,0,0,0,0,0
25,WSN-2014-06-19,2014-06-19,WSN,H,ATL,LF,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1
26,WSN-2014-06-20,2014-06-20,WSN,H,ATL,LF,6,6,0,1,0,0,0,0,0,0,1,0,0,0,2
27,WSN-2014-06-21,2014-06-21,WSN,H,ATL,LF,4,4,0,1,0,0,0,1,0,0,1,0,0,0,0
28,WSN-2014-06-22,2014-06-22,WSN,H,ATL,LF,4,3,0,0,0,0,0,1,0,0,1,0,0,1,0
29,WSN-2014-06-23,2014-06-23,WSN,A,MIL,LF,4,3,0,0,0,0,0,0,1,0,0,0,0,0,1
30,WSN-2014-06-24,2014-06-24,WSN,A,MIL,LF,7,7,1,3,0,0,1,2,0,0,2,0,0,0,0
31,WSN-2014-06-25,2014-06-25,WSN,A,MIL,LF,4,3,1,0,0,0,0,0,1,0,0,0,0,0,0
32,WSN-2014-06-26,2014-06-26,WSN,A,CHC,LF,4,3,0,1,1,0,0,0,1,0,0,0,0,0,1
33,WSN-2014-06-27,2014-06-27,WSN,A,CHC,LF,4,4,0,1,1,0,0,1,0,0,1,0,0,0,0
34,WSN-2014-06-28,2014-06-28,WSN,A,CHC,LF,4,2,0,0,0,0,0,0,2,0,1,0,0,0,0
35,WSN-2014-06-28,2014-06-28,WSN,A,CHC,LF,5,5,0,0,0,0,0,0,0,0,3,0,0,0,0
36,WSN-2014-06-30,2014-06-30,WSN,H,COL,3B,4,4,2,3,2,0,0,1,0,0,0,0,0,0,0
37,WSN-2014-07-01,2014-07-01,WSN,H,COL,3B 1B,5,3,0,2,0,0,0,1,1,0,0,0,0,1,0
38,WSN-2014-07-02,2014-07-02,WSN,H,COL,3B,3,2,0,0,0,0,0,0,1,0,1,0,0,0,0
39,WSN-2014-07-04,2014-07-04,WSN,H,CHC,3B,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0
40,WSN-2014-07-05,2014-07-05,WSN,H,CHC,3B 1B,5,5,2,4,2,0,0,3,0,0,0,0,0,0,0
41,WSN-2014-07-06,2014-07-06,WSN,H,CHC,3B,4,3,0,1,0,0,0,1,1,0,1,0,0,0,0
42,WSN-2014-07-07,2014-07-07,WSN,H,BAL,3B,5,5,0,1,1,0,0,0,0,0,0,0,0,0,0
43,WSN-2014-07-09,2014-07-09,WSN,A,BAL,DH,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0
44,WSN-2014-07-10,2014-07-10,WSN,A,BAL,DH,4,4,1,2,1,0,0,1,0,0,1,0,0,0,0
45,WSN-2014-07-11,2014-07-11,WSN,A,PHI,3B,4,3,0,1,1,0,0,1,1,0,0,0,0,0,0
46,WSN-2014-07-12,2014-07-12,WSN,A,PHI,3B,5,4,0,1,0,0,0,1,1,0,0,0,0,0,0
47,WSN-2014-07-13,2014-07-13,WSN,A,PHI,3B 1B,4,3,1,1,0,0,1,2,0,0,0,0,0,1,0
48,WSN-2014-07-18,2014-07-18,WSN,H,MIL,3B,4,4,1,2,1,0,0,0,0,0,0,0,0,0,0
49,WSN-2014-07-19,2014-07-19,WSN,H,MIL,3B,4,4,1,2,0,0,0,3,0,0,0,0,0,0,0
50,WSN-2014-07-20,2014-07-20,WSN,H,MIL,3B,4,4,1,2,0,0,1,2,0,0,1,0,0,0,0
51,WSN-2014-07-21,2014-07-21,WSN,A,COL,LF,5,4,2,1,0,0,0,0,1,0,1,0,0,0,0
52,WSN-2014-07-22,2014-07-22,WSN,A,COL,3B,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0
53,WSN-2014-09-20,2014-09-20,WSN,A,MIA,LF,3,3,0,2,0,1,0,1,0,0,0,0,0,0,0
54,WSN-2014-09-23,2014-09-23,WSN,H,NYM,PH,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
55,WSN-2014-09-25,2014-09-25,WSN,H,NYM,LF,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0
56,WSN-2014-09-25,2014-09-25,WSN,H,NYM,PH,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
57,WSN-2014-09-26,2014-09-26,WSN,H,MIA,LF,5,4,1,1,0,0,0,1,1,0,0,0,0,0,0
58,WSN-2014-09-26,2014-09-26,WSN,H,MIA,PH,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
59,WSN-2014-09-27,2014-09-27,WSN,H,MIA,1B,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
60,WSN-2014-09-28,2014-09-28,WSN,H,MIA,LF,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0
0,WSN-2015-04-06,2015-04-06,WSN,H,NYM,1B,4,3,0,0,0,0,0,0,1,0,2,0,0,0,0
1,WSN-2015-04-08,2015-04-08,WSN,H,NYM,1B,4,4,1,1,0,0,1,2,0,0,2,0,0,0,0
2,WSN-2015-04-09,2015-04-09,WSN,H,NYM,1B,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0
3,WSN-2015-04-10,2015-04-10,WSN,A,PHI,1B,4,3,0,1,0,0,0,0,1,0,0,0,0,0,0
4,WSN-2015-04-11,2015-04-11,WSN,A,PHI,1B,5,5,0,0,0,0,0,0,0,0,3,0,0,0,0
5,WSN-2015-04-12,2015-04-12,WSN,A,PHI,1B,5,4,1,1,0,0,0,0,1,0,0,0,0,0,0
6,WSN-2015-04-13,2015-04-13,WSN,A,BOS,1B,4,3,2,1,0,0,1,1,1,0,0,0,0,0,0
7,WSN-2015-04-14,2015-04-14,WSN,A,BOS,1B,5,3,1,0,0,0,0,0,2,0,0,0,0,0,0
8,WSN-2015-04-15,2015-04-15,WSN,A,BOS,1B,5,4,1,1,0,1,0,1,1,0,0,0,0,0,0
9,WSN-2015-04-16,2015-04-16,WSN,H,PHI,1B,4,4,0,1,1,0,0,2,0,0,1,0,0,0,0
10,WSN-2015-04-17,2015-04-17,WSN,H,PHI,1B,4,4,1,1,1,0,0,2,0,0,0,0,0,0,0
11,WSN-2015-04-18,2015-04-18,WSN,H,PHI,1B,4,4,0,0,0,0,0,1,0,0,1,0,0,0,0
12,WSN-2015-04-19,2015-04-19,WSN,H,PHI,1B,4,4,0,2,1,0,0,2,0,0,0,0,0,0,0
13,WSN-2015-04-21,2015-04-21,WSN,H,STL,1B,5,5,0,2,1,0,0,0,0,0,1,0,0,0,0
14,WSN-2015-04-22,2015-04-22,WSN,H,STL,1B,4,4,1,2,0,0,0,1,0,0,1,0,0,0,0
15,WSN-2015-04-23,2015-04-23,WSN,H,STL,1B,4,4,0,1,0,0,0,0,0,0,0,0,0,0,1
16,WSN-2015-04-24,2015-04-24,WSN,A,MIA,1B,4,4,0,1,1,0,0,0,0,0,0,0,0,0,0
17,WSN-2015-04-25,2015-04-25,WSN,A,MIA,1B,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0
18,WSN-2015-04-26,2015-04-26,WSN,A,MIA,1B,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0
19,WSN-2015-04-27,2015-04-27,WSN,A,ATL,1B,5,5,0,1,1,0,0,1,0,0,1,0,0,0,0
20,WSN-2015-04-28,2015-04-28,WSN,A,ATL,1B,5,5,1,1,0,0,0,0,0,0,2,0,0,0,0
21,WSN-2015-04-29,2015-04-29,WSN,A,ATL,1B,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0
22,WSN-2015-04-30,2015-04-30,WSN,A,NYM,1B,5,4,0,2,1,0,0,2,0,0,2,0,0,1,0
23,WSN-2015-05-01,2015-05-01,WSN,A,NYM,1B,4,4,0,1,1,0,0,0,0,0,0,0,0,0,0
24,WSN-2015-05-02,2015-05-02,WSN,A,NYM,1B,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0
