,game_code,date,team,side,opp,pos,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,K,HBP,SH,SF,GDP
0,PIT-2018-04-06,2018-04-06,PIT,H,CIN,P,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,PIT-2018-06-24,2018-06-24,PIT,H,ARI,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,LAD-2018-07-04,2018-07-04,PIT,A,LAD,P,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3,PIT-2018-07-14,2018-07-14,PIT,H,MIL,P,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
4,SFG-2018-08-10,2018-08-10,PIT,A,SFG,P,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
5,PIT-2018-08-21,2018-08-21,PIT,H,ATL,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,MIL-2018-08-24,2018-08-24,PIT,A,MIL,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,STL-2018-09-11,2018-09-11,PIT,A,STL,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,PIT-2018-09-21,2018-09-21,PIT,H,MIL,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,CHC-2018-09-27,2018-09-27,PIT,A,CHC,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,CIN-2018-09-30,2018-09-30,PIT,A,CIN,P,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,STL-2019-05-09,2019-05-09,PIT,A,STL,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,ARI-2019-05-13,2019-05-13,PIT,A,ARI,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,PIT-2019-05-22,2019-05-22,PIT,H,COL,P,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,PIT-2019-05-24,2019-05-24,PIT,H,LAD,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,PIT-2019-05-26,2019-05-26,PIT,H,LAD,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,CIN-2019-05-29,2019-05-29,PIT,A,CIN,P,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
6,PIT-2019-06-01,2019-06-01,PIT,H,MIL,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,PIT-2019-06-04,2019-06-04,PIT,H,ATL,P,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
8,MIL-2019-06-07,2019-06-07,PIT,A,MIL,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,MIL-2019-06-08,2019-06-08,PIT,A,MIL,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,ATL-2019-06-12,2019-06-12,PIT,A,ATL,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,MIA-2019-06-14,2019-06-14,PIT,A,MIA,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,PIT-2019-06-18,2019-06-18,PIT,H,DET,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,PIT-2019-06-23,2019-06-23,PIT,H,SDP,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,MIL-2019-06-29,2019-06-29,PIT,A,MIL,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,PIT-2019-07-02,2019-07-02,PIT,H,CHC,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,PIT-2019-07-04,2019-07-04,PIT,H,CHC,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,CHC-2019-07-13,2019-07-13,PIT,A,CHC,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,PIT-2019-07-19,2019-07-19,PIT,H,PHI,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,PIT-2019-07-22,2019-07-22,PIT,H,STL,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,STL-2019-08-11,2019-08-11,PIT,A,STL,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
