,game_code,date,team,side,opp,pos,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,K,HBP,SH,SF,GDP,w_park_factor,r_wOBA,r_PA,r_1B_PA,r_2B_PA,r_3B_PA,r_HR_PA,r_BB_PA,r_IBB_PA,r_HBP_PA,r_GDP_PA,r_K_PA,r_SF_PA,r_SH_PA,r_avg_pf,h_wOBA,h_PA,h_1B_PA,h_2B_PA,h_3B_PA,h_HR_PA,h_BB_PA,h_IBB_PA,h_HBP_PA,h_GDP_PA,h_K_PA,h_SF_PA,h_SH_PA,h_avg_pf
0,SDP-2017-07-28,2017-07-28,PIT,A,SDP,RF,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0,291,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,SDP-2017-07-29,2017-07-29,PIT,A,SDP,PH,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,72.75,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,72.75
2,SDP-2017-07-30,2017-07-30,PIT,A,SDP,RF,4,3,0,0,0,0,0,0,1,0,1,0,0,0,1,388,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,77.6,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,77.6
3,PIT-2017-08-01,2017-08-01,PIT,H,CIN,PH LF,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,196,0.087,9,0.0,0.0,0.0,0.0,0.111,0.0,0.0,0.111,0.333,0.0,0.0,86.222,0.086,9,0.0,0.0,0.0,0.0,0.111,0.0,0.0,0.111,0.333,0.0,0.0,86.222
4,CHC-2017-08-28,2017-08-28,PIT,A,CHC,PH,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069,11,0.0,0.0,0.0,0.0,0.091,0.0,0.0,0.091,0.273,0.0,0.0,88.364
5,CHC-2017-08-30,2017-08-30,PIT,A,CHC,RF,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,100,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.063,12,0.0,0.0,0.0,0.0,0.083,0.0,0.0,0.083,0.25,0.0,0.0,89.333
6,PIT-2017-09-01,2017-09-01,PIT,H,CIN,PH,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,66.667,0.058,13,0.0,0.0,0.0,0.0,0.077,0.0,0.0,0.077,0.308,0.0,0.0,90.154
7,PIT-2017-09-02,2017-09-02,PIT,H,CIN,RF,4,4,1,2,0,0,1,3,0,0,1,0,0,0,0,392,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,74.5,0.053,14,0.0,0.0,0.0,0.0,0.071,0.0,0.0,0.071,0.286,0.0,0.0,90.714
8,PIT-2017-09-03,2017-09-03,PIT,H,CIN,RF,4,4,0,1,0,0,0,1,0,0,2,0,0,0,0,392,0.408,8,0.125,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.25,0.0,0.0,86.25,0.211,18,0.056,0.0,0.0,0.056,0.056,0.0,0.0,0.056,0.278,0.0,0.0,92.333
9,PIT-2017-09-04,2017-09-04,PIT,H,CHC,RF,5,4,1,2,1,0,0,0,1,0,1,0,0,0,0,490,0.339,12,0.167,0.0,0.0,0.083,0.0,0.0,0.0,0.0,0.333,0.0,0.0,90.167,0.212,22,0.091,0.0,0.0,0.045,0.045,0.0,0.0,0.045,0.318,0.0,0.0,93.364
10,PIT-2017-09-05,2017-09-05,PIT,H,CHC,RF,3,3,1,1,0,0,1,2,0,0,1,0,0,0,0,294,0.408,17,0.176,0.059,0.0,0.059,0.059,0.0,0.0,0.0,0.294,0.0,0.0,92.471,0.28,27,0.111,0.037,0.0,0.037,0.074,0.0,0.0,0.037,0.296,0.0,0.0,94.222
11,PIT-2017-09-06,2017-09-06,PIT,H,CHC,RF,4,3,0,0,0,0,0,0,1,0,1,0,0,0,0,392,0.448,20,0.15,0.05,0.0,0.1,0.05,0.0,0.0,0.0,0.3,0.0,0.0,93.3,0.32,30,0.1,0.033,0.0,0.067,0.067,0.0,0.0,0.033,0.3,0.0,0.0,94.6
12,PIT-2017-09-07,2017-09-07,PIT,H,CHC,RF,4,4,0,1,1,0,0,1,0,0,3,0,0,0,0,392,0.4,24,0.125,0.042,0.0,0.083,0.083,0.0,0.0,0.0,0.292,0.0,0.0,94.083,0.302,34,0.088,0.029,0.0,0.059,0.088,0.0,0.0,0.029,0.294,0.0,0.0,95.0
13,STL-2017-09-08,2017-09-08,PIT,A,STL,LF,4,4,0,1,0,0,0,0,0,0,2,0,0,0,0,384,0.387,28,0.107,0.071,0.0,0.071,0.071,0.0,0.0,0.0,0.357,0.0,0.0,94.643,0.303,38,0.079,0.053,0.0,0.053,0.079,0.0,0.0,0.026,0.342,0.0,0.0,95.316
14,STL-2017-09-10,2017-09-10,PIT,A,STL,PH,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0.365,32,0.125,0.062,0.0,0.062,0.062,0.0,0.0,0.0,0.375,0.0,0.0,94.812,0.295,42,0.095,0.048,0.0,0.048,0.071,0.0,0.0,0.024,0.357,0.0,0.0,95.381
15,MIL-2017-09-12,2017-09-12,PIT,A,MIL,LF,4,4,0,2,0,0,0,1,0,0,1,0,0,0,0,404,0.354,33,0.121,0.061,0.0,0.061,0.061,0.0,0.0,0.0,0.364,0.0,0.0,94.848,0.288,43,0.093,0.047,0.0,0.047,0.07,0.0,0.0,0.023,0.349,0.0,0.0,95.395
16,MIL-2017-09-13,2017-09-13,PIT,A,MIL,RF,4,4,0,2,1,0,0,0,0,0,0,0,0,0,1,404,0.363,37,0.162,0.054,0.0,0.054,0.054,0.0,0.0,0.0,0.351,0.0,0.0,95.514,0.301,47,0.128,0.043,0.0,0.043,0.064,0.0,0.0,0.021,0.34,0.0,0.0,95.872
17,CIN-2017-09-15,2017-09-15,PIT,A,CIN,LF,5,3,0,0,0,0,0,1,1,0,0,0,0,1,0,510,0.38,41,0.171,0.073,0.0,0.049,0.049,0.0,0.0,0.024,0.317,0.0,0.0,96.049,0.32,51,0.137,0.059,0.0,0.039,0.059,0.0,0.0,0.039,0.314,0.0,0.0,96.275
18,CIN-2017-09-16,2017-09-16,PIT,A,CIN,LF,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,408,0.353,46,0.152,0.065,0.0,0.043,0.065,0.0,0.0,0.022,0.283,0.022,0.0,96.696,0.303,56,0.125,0.054,0.0,0.036,0.071,0.0,0.0,0.036,0.286,0.018,0.0,96.786
19,CIN-2017-09-17,2017-09-17,PIT,A,CIN,LF,4,3,0,0,0,0,0,0,1,0,1,0,0,0,0,408,0.342,50,0.16,0.06,0.0,0.04,0.06,0.0,0.0,0.02,0.28,0.02,0.0,97.12,0.297,60,0.133,0.05,0.0,0.033,0.067,0.0,0.0,0.033,0.283,0.017,0.0,97.133
20,PIT-2017-09-18,2017-09-18,PIT,H,MIL,LF,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,392,0.335,53,0.151,0.057,0.0,0.038,0.075,0.0,0.0,0.019,0.283,0.019,0.0,97.434,0.289,64,0.125,0.047,0.0,0.031,0.078,0.0,0.0,0.031,0.281,0.016,0.0,97.438
21,PIT-2017-09-20,2017-09-20,PIT,H,MIL,RF,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,294,0.317,56,0.143,0.054,0.0,0.036,0.071,0.0,0.0,0.018,0.268,0.018,0.0,97.429,0.272,68,0.118,0.044,0.0,0.029,0.074,0.0,0.0,0.029,0.279,0.015,0.0,97.471
22,PIT-2017-09-24,2017-09-24,PIT,H,STL,RF,4,4,1,2,0,1,1,1,0,0,1,0,0,0,0,392,0.28,50,0.12,0.06,0.0,0.02,0.08,0.0,0.0,0.02,0.26,0.02,0.0,97.36,0.26,71,0.113,0.042,0.0,0.028,0.07,0.0,0.0,0.028,0.282,0.014,0.0,97.493
23,PIT-2017-09-26,2017-09-26,PIT,H,BAL,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277,46,0.109,0.043,0.022,0.022,0.065,0.0,0.0,0.022,0.261,0.022,0.0,97.304,0.295,75,0.107,0.04,0.013,0.04,0.067,0.0,0.0,0.027,0.28,0.013,0.0,97.52
24,WSN-2017-09-28,2017-09-28,PIT,A,WSN,RF,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,408,0.285,38,0.132,0.026,0.026,0.026,0.053,0.0,0.0,0.026,0.211,0.026,0.0,97.158,0.295,75,0.107,0.04,0.013,0.04,0.067,0.0,0.0,0.027,0.28,0.013,0.0,97.52
25,WSN-2017-09-30,2017-09-30,PIT,A,WSN,LF,4,4,1,1,0,0,0,0,0,0,1,0,0,0,1,408,0.261,38,0.105,0.026,0.026,0.026,0.053,0.0,0.0,0.026,0.158,0.026,0.0,97.789,0.28,79,0.101,0.038,0.013,0.038,0.063,0.0,0.0,0.025,0.266,0.013,0.0,97.747
