,game_code,date,team,side,opp,pos,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,K,HBP,SH,SF,GDP,w_park_factor,r_wOBA,r_PA,r_1B_PA,r_2B_PA,r_3B_PA,r_HR_PA,r_BB_PA,r_IBB_PA,r_HBP_PA,r_GDP_PA,r_K_PA,r_SF_PA,r_SH_PA,r_avg_pf,h_wOBA,h_PA,h_1B_PA,h_2B_PA,h_3B_PA,h_HR_PA,h_BB_PA,h_IBB_PA,h_HBP_PA,h_GDP_PA,h_K_PA,h_SF_PA,h_SH_PA,h_avg_pf,imputed
130,LAD-2015-04-06,2015-04-06,LAD,H,SDP,PH,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,96,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,0.007,100.0,0.311,352.0,0.148,0.048,0.017,0.009,0.08,0.009,0.017,0.014,0.19,0.0,0.003,98.233,1
131,LAD-2015-04-07,2015-04-07,LAD,H,SDP,LF,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,96,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,0.007,100.0,0.31,353.0,0.147,0.048,0.017,0.008,0.079,0.008,0.017,0.014,0.19,0.0,0.003,98.227,1
132,ARI-2015-04-10,2015-04-10,LAD,A,ARI,PH,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,0.007,100.0,0.313,345.0,0.148,0.049,0.017,0.009,0.078,0.009,0.017,0.014,0.186,0.0,0.003,98.304,1
133,ARI-2015-04-11,2015-04-11,LAD,A,ARI,RF,4,3,0,0,0,0,0,0,1,0,1,0,0,0,0,420,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,0.007,100.0,0.314,342.0,0.149,0.05,0.018,0.009,0.076,0.009,0.018,0.015,0.184,0.0,0.003,98.246,1
134,ARI-2015-04-12,2015-04-12,LAD,A,ARI,LF,5,4,0,2,0,1,0,0,1,1,1,0,0,0,0,525,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,0.007,100.0,0.313,345.0,0.148,0.049,0.017,0.009,0.078,0.009,0.017,0.014,0.186,0.0,0.003,98.304,1
135,LAD-2015-04-13,2015-04-13,LAD,H,SEA,CF,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,96,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,0.007,100.0,0.32,346.0,0.147,0.049,0.02,0.009,0.081,0.012,0.017,0.014,0.188,0.0,0.003,98.324,1
136,LAD-2015-04-14,2015-04-14,LAD,H,SEA,RF,4,4,1,1,0,0,1,1,0,0,1,0,0,0,0,384,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,0.007,100.0,0.323,347.0,0.147,0.052,0.02,0.009,0.081,0.012,0.017,0.014,0.187,0.0,0.003,98.317,1
137,LAD-2015-04-15,2015-04-15,LAD,H,SEA,RF,4,3,2,2,0,0,0,1,0,0,1,1,0,0,0,384,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,0.007,100.0,0.328,345.0,0.145,0.052,0.02,0.012,0.081,0.012,0.017,0.014,0.188,0.0,0.003,98.348,1
138,LAD-2015-04-17,2015-04-17,LAD,H,COL,RF,4,2,0,1,0,0,0,1,1,0,1,0,0,1,0,384,0.483,22.0,0.136,0.045,0.045,0.045,0.091,0.045,0.045,0.0,0.227,0.0,0.0,95.727,0.332,346.0,0.147,0.052,0.02,0.012,0.081,0.012,0.02,0.014,0.191,0.0,0.003,98.35,0
139,LAD-2015-04-18,2015-04-18,LAD,H,COL,LF,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,384,0.467,26.0,0.154,0.038,0.038,0.038,0.115,0.038,0.038,0.0,0.231,0.038,0.0,95.769,0.335,348.0,0.149,0.052,0.02,0.011,0.083,0.011,0.02,0.014,0.193,0.003,0.003,98.342,0
140,LAD-2015-04-19,2015-04-19,LAD,H,COL,RF,4,3,1,0,0,0,0,0,1,0,0,0,0,0,0,384,0.401,30.0,0.133,0.033,0.033,0.033,0.1,0.033,0.033,0.0,0.233,0.033,0.0,95.8,0.329,348.0,0.149,0.052,0.02,0.009,0.083,0.011,0.02,0.014,0.193,0.003,0.003,98.353,0
141,SFG-2015-04-21,2015-04-21,LAD,A,SFG,PH,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0.372,34.0,0.118,0.029,0.029,0.029,0.118,0.029,0.029,0.0,0.206,0.029,0.0,95.824,0.327,349.0,0.146,0.052,0.02,0.009,0.086,0.011,0.02,0.014,0.192,0.003,0.003,98.355,0
142,SFG-2015-04-22,2015-04-22,LAD,A,SFG,LF,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,96,0.361,35.0,0.114,0.029,0.029,0.029,0.114,0.029,0.029,0.0,0.2,0.029,0.0,95.829,0.326,350.0,0.146,0.051,0.02,0.009,0.086,0.011,0.02,0.014,0.191,0.003,0.003,98.349,0
143,SFG-2015-04-23,2015-04-23,LAD,A,SFG,PH,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,96,0.376,36.0,0.139,0.028,0.028,0.028,0.111,0.028,0.028,0.0,0.194,0.028,0.0,95.833,0.332,347.0,0.15,0.052,0.02,0.009,0.086,0.012,0.02,0.014,0.19,0.003,0.003,98.38,0
144,SDP-2015-04-24,2015-04-24,LAD,A,SDP,RF,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,95,0.386,37.0,0.135,0.027,0.027,0.027,0.108,0.027,0.054,0.0,0.189,0.027,0.0,95.838,0.337,344.0,0.151,0.052,0.02,0.009,0.087,0.012,0.023,0.015,0.186,0.003,0.003,98.413,0
145,SDP-2015-04-25,2015-04-25,LAD,A,SDP,RF,5,4,2,3,1,0,1,3,1,0,0,0,0,0,0,475,0.4,38.0,0.158,0.026,0.026,0.026,0.105,0.026,0.053,0.0,0.184,0.026,0.0,95.816,0.337,344.0,0.154,0.052,0.02,0.009,0.084,0.012,0.023,0.015,0.186,0.003,0.003,98.413,0
146,SDP-2015-04-26,2015-04-26,LAD,A,SDP,RF,4,4,0,1,0,0,0,0,0,0,2,0,0,0,0,380,0.47,43.0,0.163,0.047,0.023,0.047,0.116,0.023,0.047,0.0,0.163,0.023,0.0,95.721,0.344,345.0,0.151,0.055,0.02,0.012,0.084,0.012,0.023,0.014,0.183,0.003,0.003,98.403,0
147,LAD-2015-04-27,2015-04-27,LAD,H,SFG,RF,5,4,1,0,0,0,0,0,1,0,1,0,0,0,0,480,0.458,46.0,0.174,0.043,0.022,0.043,0.109,0.022,0.043,0.0,0.196,0.022,0.0,95.652,0.343,348.0,0.152,0.055,0.02,0.011,0.083,0.011,0.023,0.014,0.184,0.003,0.003,98.374,0
148,LAD-2015-04-29,2015-04-29,LAD,H,SFG,RF,4,4,1,1,0,0,1,2,0,0,0,0,0,0,0,384,0.434,50.0,0.16,0.04,0.02,0.04,0.12,0.02,0.04,0.0,0.18,0.02,0.0,95.68,0.34,353.0,0.15,0.054,0.02,0.011,0.085,0.011,0.023,0.014,0.184,0.003,0.003,98.34,0
149,LAD-2015-05-01,2015-05-01,LAD,H,ARI,RF,4,3,2,2,0,0,1,1,1,0,0,0,0,0,0,384,0.449,53.0,0.151,0.038,0.019,0.057,0.113,0.019,0.038,0.0,0.17,0.019,0.0,95.528,0.337,347.0,0.144,0.052,0.02,0.014,0.081,0.012,0.023,0.014,0.182,0.003,0.003,98.207,0
150,LAD-2015-05-02,2015-05-02,LAD,H,ARI,RF,4,3,0,0,0,0,0,0,1,0,1,0,0,0,0,384,0.507,53.0,0.17,0.038,0.019,0.075,0.113,0.019,0.038,0.0,0.151,0.019,0.0,94.849,0.343,348.0,0.147,0.049,0.02,0.017,0.083,0.011,0.023,0.014,0.181,0.003,0.003,98.184,0
151,LAD-2015-05-03,2015-05-03,LAD,H,ARI,RF,5,4,0,2,1,0,0,0,1,0,0,0,0,0,0,480,0.458,52.0,0.154,0.038,0.0,0.077,0.115,0.0,0.038,0.0,0.154,0.019,0.0,93.962,0.346,347.0,0.147,0.049,0.02,0.017,0.086,0.012,0.023,0.014,0.176,0.003,0.003,98.161,0
152,MIL-2015-05-04,2015-05-04,LAD,A,MIL,RF,4,4,1,1,0,0,0,0,0,0,2,0,0,0,0,408,0.454,56.0,0.161,0.036,0.0,0.071,0.125,0.0,0.036,0.0,0.143,0.018,0.0,94.107,0.347,351.0,0.148,0.048,0.02,0.017,0.088,0.011,0.023,0.014,0.174,0.003,0.003,98.131,0
153,MIL-2015-05-05,2015-05-05,LAD,A,MIL,RF,5,5,0,0,0,0,0,0,0,0,1,0,0,0,0,510,0.432,56.0,0.179,0.036,0.0,0.054,0.125,0.0,0.036,0.0,0.161,0.018,0.0,94.536,0.347,351.0,0.148,0.048,0.02,0.017,0.088,0.011,0.023,0.014,0.177,0.003,0.003,98.154,0
154,MIL-2015-05-06,2015-05-06,LAD,A,MIL,RF,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,408,0.38,57.0,0.14,0.035,0.0,0.053,0.123,0.0,0.018,0.0,0.158,0.018,0.0,95.088,0.341,351.0,0.142,0.048,0.02,0.017,0.088,0.011,0.023,0.014,0.179,0.003,0.003,98.182,0
155,MIL-2015-05-07,2015-05-07,LAD,A,MIL,RF,5,3,2,1,0,1,0,1,2,1,0,0,0,0,0,510,0.369,61.0,0.148,0.033,0.0,0.049,0.115,0.0,0.016,0.0,0.164,0.016,0.0,95.541,0.341,351.0,0.142,0.048,0.02,0.017,0.088,0.011,0.023,0.014,0.182,0.003,0.003,98.205,0
156,COL-2015-05-08,2015-05-08,LAD,A,COL,RF,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,232,0.393,62.0,0.129,0.032,0.016,0.048,0.129,0.016,0.016,0.0,0.145,0.0,0.0,96.032,0.345,355.0,0.141,0.048,0.023,0.017,0.093,0.014,0.02,0.014,0.18,0.003,0.003,98.268,0
157,LAD-2015-05-11,2015-05-11,LAD,H,MIA,RF,4,4,1,1,0,0,0,0,0,0,1,0,0,0,0,384,0.436,56.0,0.143,0.036,0.018,0.054,0.143,0.018,0.018,0.0,0.143,0.0,0.0,96.75,0.338,351.0,0.14,0.043,0.023,0.017,0.094,0.011,0.02,0.014,0.182,0.003,0.003,98.425,0
158,LAD-2015-05-12,2015-05-12,LAD,H,MIA,RF,5,5,1,5,0,0,1,3,0,0,0,0,0,0,0,480,0.429,59.0,0.153,0.034,0.017,0.051,0.136,0.017,0.017,0.0,0.153,0.0,0.0,96.712,0.339,350.0,0.14,0.043,0.023,0.017,0.094,0.011,0.02,0.014,0.186,0.003,0.003,98.446,0
