,game_code,date,team,side,opp,pos,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,K,HBP,SH,SF,GDP
0,WSN-2016-06-28,2016-06-28,WSN,H,NYM,P,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,NYM-2016-07-07,2016-07-07,WSN,A,NYM,P,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,WSN-2016-07-24,2016-07-24,WSN,H,SDP,P,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
3,WSN-2016-08-28,2016-08-28,WSN,H,COL,P,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0
4,WSN-2016-09-07,2016-09-07,WSN,H,ATL,P,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,WSN-2016-09-26,2016-09-26,WSN,H,ARI,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,STL-2018-05-02,2018-05-02,CHW,A,STL,P,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0
1,CHC-2018-05-13,2018-05-13,CHW,A,CHC,P,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0
2,CIN-2018-07-03,2018-07-03,CHW,A,CIN,P,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0
0,CHC-2019-06-19,2019-06-19,CHW,A,CHC,P,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0
1,ATL-2019-09-01,2019-09-01,CHW,A,ATL,P,2,2,0,1,0,0,0,2,0,0,1,0,0,0,0
0,PIT-2021-06-22,2021-06-22,CHW,A,PIT,P,2,2,0,1,0,0,0,0,0,0,1,0,0,0,0
1,MIL-2021-07-23,2021-07-23,CHW,A,MIL,P,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0
