,game_code,date,team,side,opp,pos,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,K,HBP,SH,SF,GDP
0,MIN-2020-09-04,2020-09-04,MIN,H,DET,LF,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1,MIN-2020-09-04,2020-09-04,MIN,H,DET,RF,3,3,0,1,0,0,0,1,0,0,1,0,0,0,0
2,MIN-2020-09-05,2020-09-05,MIN,H,DET,RF,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0
3,MIN-2020-09-06,2020-09-06,MIN,H,DET,DH,5,5,1,1,1,0,0,2,0,0,2,0,0,0,0
4,MIN-2020-09-07,2020-09-07,MIN,H,DET,DH,4,4,1,1,0,0,0,0,0,0,1,0,0,0,0
5,MIN-2020-09-08,2020-09-08,MIN,A,STL,RF,3,3,1,1,0,0,1,2,0,0,1,0,0,0,0
6,MIN-2020-09-12,2020-09-12,MIN,H,CLE,RF,2,1,1,1,1,0,0,0,0,0,0,1,0,0,0
0,MIN-2021-04-04,2021-04-04,MIN,A,MIL,PH LF,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0
1,MIN-2021-04-05,2021-04-05,MIN,A,DET,LF,6,6,0,1,0,0,0,1,0,0,3,0,0,0,0
2,MIN-2021-04-06,2021-04-06,MIN,A,DET,LF,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0
3,MIN-2021-04-20,2021-04-20,MIN,A,OAK,RF,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
4,MIN-2021-04-20,2021-04-20,MIN,A,OAK,RF,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0
5,MIN-2021-04-21,2021-04-21,MIN,A,OAK,RF,5,4,0,1,1,0,0,0,1,0,3,0,0,0,0
6,MIN-2021-04-26,2021-04-26,MIN,A,CLE,RF,3,3,1,1,0,0,1,1,0,0,0,0,0,0,0
7,MIN-2021-04-28,2021-04-28,MIN,A,CLE,RF,5,5,0,0,0,0,0,0,0,0,2,0,0,0,0
8,MIN-2021-07-23,2021-07-23,MIN,H,LAA,DH,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0
9,MIN-2021-07-24,2021-07-24,MIN,H,LAA,DH,4,4,1,1,1,0,0,0,0,0,3,0,0,0,0
10,MIN-2021-07-25,2021-07-25,MIN,H,LAA,LF,4,4,1,1,0,0,1,1,0,0,0,0,0,0,0
11,MIN-2021-07-26,2021-07-26,MIN,H,DET,DH,5,3,1,1,0,0,1,1,1,0,1,1,0,0,0
12,MIN-2021-07-27,2021-07-27,MIN,H,DET,LF,4,4,1,3,1,0,0,0,0,0,0,0,0,0,0
13,MIN-2021-07-28,2021-07-28,MIN,H,DET,LF,6,4,2,2,0,0,1,1,2,0,0,0,0,0,0
14,MIN-2021-07-30,2021-07-30,MIN,A,STL,LF,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0
15,MIN-2021-07-31,2021-07-31,MIN,A,STL,LF,5,5,2,1,0,0,0,0,0,0,1,0,0,0,0
16,MIN-2021-08-01,2021-08-01,MIN,A,STL,LF,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0
17,MIN-2021-08-03,2021-08-03,MIN,A,CIN,LF,5,4,1,1,1,0,0,1,1,0,1,0,0,0,0
18,MIN-2021-08-04,2021-08-04,MIN,A,CIN,LF,5,5,0,0,0,0,0,0,0,0,2,0,0,0,0
19,MIN-2021-08-05,2021-08-05,MIN,A,HOU,LF,4,4,0,1,1,0,0,0,0,0,1,0,0,0,0
20,MIN-2021-08-06,2021-08-06,MIN,A,HOU,LF,5,5,0,0,0,0,0,0,0,0,1,0,0,0,0
21,MIN-2021-08-07,2021-08-07,MIN,A,HOU,DH,4,4,0,1,1,0,0,0,0,0,1,0,0,0,0
22,MIN-2021-08-08,2021-08-08,MIN,A,HOU,DH,5,4,1,0,0,0,0,0,1,0,1,0,0,0,0
23,MIN-2021-08-09,2021-08-09,MIN,H,CHW,DH,4,4,0,0,0,0,0,0,0,0,4,0,0,0,0
24,MIN-2021-08-10,2021-08-10,MIN,H,CHW,LF,4,3,0,0,0,0,0,0,0,0,1,1,0,0,0
25,MIN-2021-08-11,2021-08-11,MIN,H,CHW,DH,4,4,0,0,0,0,0,0,0,0,4,0,0,0,0
26,MIN-2021-08-13,2021-08-13,MIN,H,TBR,LF,5,5,2,4,0,0,1,2,0,0,0,0,0,0,0
27,MIN-2021-08-14,2021-08-14,MIN,H,TBR,LF,4,4,2,2,1,0,1,2,0,0,0,0,0,0,0
28,MIN-2021-08-16,2021-08-16,MIN,H,CLE,LF,4,3,0,1,0,0,0,0,0,0,1,1,0,0,0
29,MIN-2021-08-17,2021-08-17,MIN,H,CLE,LF,4,3,0,0,0,0,0,0,1,0,3,0,0,0,0
30,MIN-2021-08-18,2021-08-18,MIN,H,CLE,LF,4,2,2,1,0,0,0,0,1,0,0,1,0,0,0
31,MIN-2021-08-19,2021-08-19,MIN,A,NYY,PH,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
32,MIN-2021-08-24,2021-08-24,MIN,A,BOS,LF,5,3,1,0,0,0,0,0,1,0,2,1,0,0,0
33,MIN-2021-08-26,2021-08-26,MIN,A,BOS,LF,4,2,0,0,0,0,0,0,2,0,1,0,0,0,0
34,MIN-2021-08-28,2021-08-28,MIN,H,MIL,LF,3,1,1,0,0,0,0,0,1,0,1,1,0,0,0
35,MIN-2021-08-29,2021-08-29,MIN,H,MIL,LF RF,4,4,0,0,0,0,0,0,0,0,3,0,0,0,0
36,MIN-2021-08-31,2021-08-31,MIN,H,CHC,LF,2,2,0,1,0,0,0,0,0,0,1,0,0,0,0
37,MIN-2021-09-01,2021-09-01,MIN,H,CHC,LF,3,2,0,2,0,0,0,0,0,0,0,1,0,0,0
38,MIN-2021-09-03,2021-09-03,MIN,A,TBR,PH LF,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
39,MIN-2021-09-06,2021-09-06,MIN,A,CLE,LF,4,4,1,1,0,0,0,0,0,0,1,0,0,0,0
40,MIN-2021-09-07,2021-09-07,MIN,A,CLE,LF,3,3,1,1,0,0,1,1,0,0,1,0,0,0,0
41,MIN-2021-09-09,2021-09-09,MIN,A,CLE,LF,3,3,0,1,0,0,0,0,0,0,1,0,0,0,0
